Date,CSI300,CSI300_SP_FV_SPMO,CSI300_SP_FV_SPMO_Net,CSI300_TR,CSI300_SP_FV_SPMO_TR,CSI300_SP_FV_SPMO_TR_Net
2022-03-08,440.867183,546.144729,502.387584,577.479556,684.147056,629.293484
2022-03-09,436.832041,541.564866,498.174661,572.193239,678.403243,624.010199
2022-03-10,443.704393,558.528238,513.778926,581.195700,699.627130,643.532396
2022-03-11,445.118346,556.817615,512.205358,583.048667,697.473974,641.551876
2022-03-14,431.499742,536.380278,493.405462,565.209135,671.876429,618.006692
2022-03-15,411.763307,518.808767,477.241781,539.357434,649.841563,597.738539
2022-03-16,429.568992,542.646983,499.170078,562.680320,679.690187,625.193958
2022-03-17,438.005168,552.635826,508.358614,573.729722,692.213842,636.713492
2022-03-18,440.919897,549.636240,504.280231,577.548979,688.462997,631.610993
2022-03-21,440.180879,552.627634,507.024776,576.580127,692.209956,635.048535
2022-03-22,439.824289,551.802715,506.267929,576.112546,691.176680,634.100585
2022-03-23,442.017571,553.185168,507.536302,578.986432,692.908311,635.689221
2022-03-24,439.411886,551.052993,505.580074,575.572480,690.237593,633.239046
2022-03-25,431.480103,540.177338,495.601879,565.184633,676.614973,620.741357
2022-03-28,428.782429,541.970105,497.246706,561.649192,678.860555,622.801503
2022-03-29,427.301292,544.345050,499.425671,559.710467,681.835362,625.530656
2022-03-30,439.700258,555.024682,509.224019,575.962471,695.212448,637.803087
2022-03-31,436.444444,549.222331,503.900479,571.698094,687.944544,631.135353
2022-04-01,441.980362,553.137763,507.492809,578.949679,692.848933,635.634746
2022-04-06,440.706977,551.009916,505.540552,577.283540,690.183636,633.189544
2022-04-07,435.049096,545.244419,500.250824,569.872691,682.961893,626.564160
2022-04-08,437.288889,550.071124,504.679229,572.940552,689.007724,632.110737
2022-04-11,423.779845,531.729772,487.851406,555.240886,666.033726,611.033890
2022-04-12,432.038243,536.513915,492.240761,566.061602,672.026244,616.531557
2022-04-13,427.880103,533.471556,489.449458,560.636441,668.215448,613.035449
2022-04-14,433.237209,537.813831,493.433408,567.656277,673.654492,618.025347
2022-04-15,432.945736,533.618068,489.583880,567.274454,668.398967,613.203813
2022-04-18,430.633592,532.370458,488.439223,564.251514,666.836236,611.770130
2022-04-19,427.379845,534.369543,490.273343,559.987136,669.340248,614.067365
2022-04-20,420.753488,517.106085,474.434466,551.326684,647.716397,594.229172
2022-04-21,413.005685,504.011888,462.420803,541.175690,631.314877,579.182059
2022-04-22,414.806202,506.623821,464.817200,543.535033,634.586531,582.183546
2022-04-25,394.305943,480.248992,440.618822,516.672622,601.549964,551.875078
2022-04-26,391.123514,475.090230,435.885762,512.504211,595.088206,545.946920
2022-04-27,402.639793,494.835989,454.002100,527.593389,619.821335,568.637633
2022-04-28,405.282687,503.839470,462.262613,531.056344,631.098910,578.983926
2022-04-29,415.115245,517.158173,474.482257,544.171065,647.859525,594.360481
2022-05-05,414.491990,516.407467,473.793499,543.378832,646.915635,593.494536
2022-05-06,404.012403,505.097639,463.416958,529.642372,632.747648,580.496514
2022-05-09,400.768992,504.327290,462.710178,525.401476,631.782809,579.611350
2022-05-10,405.154522,508.932791,466.935633,531.189064,637.552244,584.904356
2022-05-11,410.999483,517.813801,475.083782,538.866372,648.679390,595.112643
2022-05-12,409.172093,513.824432,471.423615,536.488652,643.681708,590.527660
2022-05-13,412.258398,522.963498,479.808526,540.535574,655.129710,601.030307
2022-05-16,408.944703,519.522439,476.651423,536.240569,650.881663,597.133056
2022-05-17,414.045478,528.384693,484.782363,542.929628,661.985885,607.320312
2022-05-18,412.600517,526.277240,482.848817,541.033782,659.349771,604.901883
2022-05-19,413.395349,532.665279,488.709716,542.179253,667.352710,612.243954
2022-05-20,421.457364,540.739767,496.117896,552.760053,677.486883,621.541266
2022-05-23,419.016021,539.489670,494.970957,549.558453,675.921562,620.105207
2022-05-24,409.214470,528.083223,484.505771,536.718359,661.626696,606.990784
2022-05-25,411.698191,533.977886,489.914006,540.011843,669.033315,613.785778
2022-05-26,412.717313,535.922292,491.697960,541.759655,672.023482,616.529023
2022-05-27,413.571059,539.763099,495.221822,542.904105,676.865136,620.970862
2022-05-30,416.436176,539.447418,494.932191,546.938776,676.462458,620.601436
2022-05-31,422.896124,545.769501,500.732576,555.467530,684.385127,627.869866
2022-06-01,422.034109,545.623819,500.598916,554.573205,684.249531,627.745467
2022-06-02,422.694574,547.344875,502.177951,555.805454,686.487836,629.798937
2022-06-06,430.603618,560.651422,514.386440,566.253535,703.168095,645.101771
2022-06-07,431.951421,558.276954,512.207913,568.050352,700.437660,642.596810
2022-06-08,436.156072,563.488811,516.989687,573.723596,706.963839,648.584070
2022-06-09,431.593798,559.341498,513.184611,567.832896,701.822943,643.867699
2022-06-10,438.138501,570.369654,523.302723,576.768997,715.675068,656.575941
2022-06-13,433.007752,566.189986,519.467962,570.062582,710.535205,651.860519
2022-06-14,436.414470,571.875548,524.684351,574.551561,717.700471,658.434090
2022-06-15,442.193282,572.268966,525.045304,582.178845,718.183205,658.876961
2022-06-16,439.282687,567.426552,520.602486,578.837378,712.168936,653.359339
2022-06-17,445.378811,574.697563,527.273493,586.991455,721.630328,662.039426
2022-06-20,447.589664,570.991178,523.872960,590.406428,717.246864,658.017941
2022-06-21,447.087339,568.113641,521.232877,590.070545,714.703164,655.684295
2022-06-22,441.407752,563.154512,516.682975,582.704618,708.682828,650.161107
2022-06-23,448.979845,572.708716,525.448766,592.809670,720.760123,661.241082
2022-06-24,454.239793,578.386026,530.657584,599.918327,727.931250,667.820030
2022-06-27,459.355039,582.502060,534.433963,606.717645,733.187351,672.642092
2022-06-28,464.136434,586.470711,538.075120,613.117783,739.625691,678.548766
2022-06-29,456.988114,575.547465,528.053262,604.028545,726.162484,666.197326
2022-06-30,463.566925,578.929650,531.156348,613.393431,731.306601,670.916651
2022-07-01,461.676486,579.477630,531.659109,610.891160,732.013710,671.565368
2022-07-04,464.705943,584.496742,536.264044,614.907454,738.328584,677.358772
2022-07-05,464.035142,587.743368,539.242758,614.039673,742.421035,681.113276
2022-07-06,457.257881,577.047608,529.429612,605.194434,728.891097,668.700614
2022-07-07,459.273385,585.302631,537.003430,608.042797,739.312697,678.261619
2022-07-08,457.755039,581.413324,533.435069,606.448122,735.250060,674.534467
2022-07-11,450.089922,567.390344,520.569266,596.641178,720.748349,661.230280
2022-07-12,445.852196,563.719265,517.201125,591.735664,717.196725,657.971942
2022-07-13,446.662532,568.018024,521.145150,592.905636,722.746831,663.063731
2022-07-14,446.725581,571.714474,524.536569,593.087360,727.350675,667.287398
2022-07-15,439.124548,561.807915,515.447499,584.396280,715.295853,656.228041
2022-07-18,443.678553,568.489219,521.577462,590.465641,723.923735,664.143448
2022-07-19,441.275452,562.030665,515.651868,587.292626,715.839696,656.726974
2022-07-20,442.770026,563.028597,516.567451,589.286480,717.073782,657.859152
2022-07-21,437.835659,553.717462,508.024671,583.133403,706.422513,648.087445
2022-07-22,438.059948,555.832949,509.965588,583.498892,709.116621,650.559079
2022-07-25,435.414987,550.887512,505.428249,580.013476,703.058029,645.000794
2022-07-26,438.860982,558.019095,511.971333,584.653551,712.278792,653.460123
2022-07-27,436.696641,556.798360,510.851333,581.769456,710.675922,651.989616
2022-07-28,436.761757,556.295216,510.389709,581.978744,710.020725,651.388523
2022-07-29,431.018088,548.324383,503.076629,574.497453,700.627916,642.771355
2022-08-01,432.938501,553.604937,507.921432,577.056896,707.273549,648.868204
2022-08-02,424.498191,542.525926,497.756661,565.807393,693.098426,635.863637
2022-08-03,420.359690,538.356928,493.931689,560.328123,687.796472,630.999508
2022-08-04,423.931783,541.287974,496.620865,565.094792,691.545889,634.439306
2022-08-05,429.654780,545.751972,500.716494,573.186593,697.173313,639.602027
2022-08-08,428.741085,548.275754,503.032013,572.030913,700.484463,642.639748
2022-08-09,429.590698,554.628361,508.860402,573.164133,708.545699,650.035303
2022-08-10,424.779328,551.909740,506.366123,566.779308,705.066670,646.843565
2022-08-11,433.440827,559.764610,513.572808,578.337128,715.071294,656.022026
2022-08-12,433.193798,558.614474,512.517581,578.071689,713.766017,654.824536
2022-08-15,432.628424,565.364014,518.710149,577.337648,722.242907,662.601420
2022-08-16,431.818088,565.145955,518.510084,576.262621,721.941953,662.325318
2022-08-17,435.861499,566.460482,519.716137,581.658176,723.582128,663.830051
2022-08-18,432.051680,562.407096,515.997236,576.598503,718.436380,659.109229
2022-08-19,429.051163,555.640033,509.788591,572.652653,710.547902,651.872167
2022-08-22,432.186047,563.994658,517.453792,576.836377,721.168579,661.615808
2022-08-23,430.085788,567.229015,520.421250,574.135027,725.562845,665.647204
2022-08-24,421.955556,556.072784,510.185632,563.285724,711.537377,652.779933
2022-08-25,425.451163,558.930236,512.807287,568.152444,715.506443,656.421241
2022-08-26,424.552972,553.346708,507.684512,567.214219,708.281049,649.792506
2022-08-29,422.689406,555.888940,510.016959,564.725220,711.568098,652.808117
2022-08-30,421.270284,551.222251,505.735365,562.829374,705.585268,647.319338
2022-08-31,421.585530,544.217905,499.309018,563.249992,696.759549,639.222431
2022-09-01,417.957623,541.904628,497.186633,558.402671,693.943604,636.639021
2022-09-02,415.877003,539.847807,495.299540,555.623730,691.279180,634.194620
2022-09-05,415.031525,546.438716,501.346568,554.493573,699.907655,642.110572
2022-09-06,418.840310,553.822153,508.120723,559.607355,709.334705,650.759154
2022-09-07,419.119380,558.322626,512.249817,559.981011,714.948131,655.909034
2022-09-08,417.331266,553.461243,507.789595,557.611459,708.797779,650.266566
2022-09-09,423.130749,558.516564,512.427751,565.359210,715.332270,656.261451
2022-09-13,424.920930,555.694979,509.839003,567.752243,711.662036,652.894298
2022-09-14,420.192248,549.207020,503.886431,561.433778,703.424729,645.337212
2022-09-15,416.239793,538.333342,493.910049,556.182173,689.765419,632.805863
2022-09-16,406.478553,524.474038,480.343699,543.139937,671.871043,615.312035
2022-09-19,405.994832,527.442947,483.062799,542.555972,675.674329,618.795155
2022-09-20,406.495090,527.594425,483.201530,543.281845,677.855014,620.792267
2022-09-21,403.486305,527.153386,482.797601,539.261467,677.316977,620.299523
2022-09-22,399.931783,527.070036,482.721265,534.520321,677.310122,620.293245
2022-09-23,398.555039,524.579725,480.440494,532.679605,674.155925,617.404572
2022-09-26,396.556072,520.018932,476.263455,530.021133,668.188730,611.939703
2022-09-27,402.304910,522.351233,478.399512,537.704567,671.171250,614.671151
2022-09-28,395.732300,515.189910,471.840758,528.985922,661.983595,606.256926
2022-09-29,395.570026,517.496559,473.953320,528.769487,664.953757,608.977055
2022-09-30,393.270284,515.976727,472.561371,525.694480,663.012892,607.199574
2022-10-10,384.593282,511.719886,468.662709,514.095823,657.610063,602.251563
2022-10-11,385.290956,512.715083,469.574168,515.028943,658.861381,603.397544
2022-10-12,391.143152,516.883682,473.392012,522.851222,664.199891,608.286651
2022-10-13,387.872868,507.576589,464.868037,518.541924,652.249173,597.341960
2022-10-14,397.154522,514.525218,471.231994,530.949148,661.167248,605.509299
2022-10-17,397.561757,509.686154,466.800099,531.494319,654.971393,599.835020
2022-10-18,396.720413,508.272800,465.505667,530.369266,653.153248,598.169928
2022-10-19,390.339018,502.765996,460.462218,521.838470,646.079061,591.691257
2022-10-20,388.106460,497.161229,455.329047,519.142224,638.916533,585.131680
2022-10-21,386.862016,498.504361,456.559165,517.492420,640.649781,586.719021
2022-10-24,375.542119,484.932931,444.129664,502.351176,623.255415,570.788936
2022-10-25,374.930233,485.633321,444.771122,501.532399,624.134139,571.593687
2022-10-26,377.974160,482.452199,441.857666,505.603822,620.043697,567.847585
2022-10-27,375.311628,477.899457,437.688001,502.042858,614.223409,562.517256
2022-10-28,366.028941,468.692249,429.255506,489.624404,602.410637,551.698899
2022-10-31,362.656331,455.384313,417.067328,485.123174,585.255282,535.987705
2022-11-01,375.624806,466.572269,427.313906,502.471644,599.612150,549.135992
2022-11-02,380.135401,473.731794,433.871014,508.504252,608.801706,557.551959
2022-11-03,377.043928,469.322000,429.832269,504.368511,603.152232,552.378066
2022-11-04,389.371576,485.567977,444.711276,520.860430,623.989259,571.461004
2022-11-07,390.211886,486.903475,445.934402,521.983441,625.738218,573.062732
2022-11-08,387.527649,483.926915,443.208296,518.392870,621.928319,569.573556
2022-11-09,383.903876,478.594552,438.324609,513.583322,615.081622,563.303224
2022-11-10,380.949871,475.084508,435.109908,509.631346,610.556427,559.158965
2022-11-11,391.570026,487.254355,446.255758,523.839471,626.186014,573.472833
2022-11-14,392.146770,480.900641,440.436659,524.610264,618.038083,566.010806
2022-11-15,399.583463,487.156554,446.166187,534.560137,626.053283,573.351276
2022-11-16,396.319380,484.387109,443.629769,530.192647,622.515708,570.111498
2022-11-17,394.693540,479.077373,438.766805,528.019112,615.704982,563.874108
2022-11-18,392.927132,476.758850,436.643367,525.662831,612.719550,561.139994
2022-11-21,389.574160,474.460775,434.538657,521.176915,609.764897,558.434068
2022-11-22,389.619638,478.194444,437.958167,521.239191,614.585397,562.848772
2022-11-23,390.028941,483.774574,443.068774,521.789466,621.761543,569.420819
2022-11-24,388.300775,482.073690,441.511006,519.477085,619.570939,567.414623
2022-11-25,390.261499,487.359865,446.352391,522.099825,626.368724,573.640162
2022-11-28,385.864599,483.290572,442.625497,516.233627,621.128586,568.841146
2022-11-29,397.769509,492.768400,451.305840,532.160978,633.300028,579.987979
2022-11-30,398.247028,493.932306,452.371813,532.799053,634.812699,581.373312
2022-12-01,402.560207,494.746438,453.117442,538.569285,635.836776,582.311180
2022-12-02,400.098191,490.852707,449.551338,535.275801,630.851386,577.745467
2022-12-05,407.946253,499.605490,457.567643,545.774928,642.111527,588.057715
2022-12-06,410.149871,500.134101,458.051776,548.729467,642.773194,588.663682
2022-12-07,409.141085,496.344910,454.581415,547.379812,637.885067,584.187044
2022-12-08,409.217571,495.839131,454.118194,547.481904,637.221502,583.579338
2022-12-09,413.254780,498.451347,456.510612,552.884606,640.564228,586.640670
2022-12-12,408.624289,490.632076,449.349271,546.688650,630.527851,577.449168
2022-12-13,407.822222,490.685724,449.398405,545.615665,630.600099,577.515334
2022-12-14,408.774160,491.948976,450.555364,547.257302,632.233826,579.011532
2022-12-15,408.474419,491.133083,449.808122,546.856081,631.170543,578.037758
2022-12-16,408.705943,492.657981,451.204712,547.165419,633.130723,579.832927
2022-12-19,402.400000,484.664700,443.884003,538.724464,622.856382,570.423494
2022-12-20,395.764341,478.021928,437.800167,529.840430,614.338565,562.622718
2022-12-21,395.921447,476.463807,436.373150,530.050740,612.338082,560.790638
2022-12-22,396.488889,474.865553,434.909376,530.810303,610.294009,558.918638
2022-12-23,395.681654,473.969024,434.088283,529.729150,609.136690,557.858744
2022-12-26,397.259948,476.283083,436.207632,531.878184,612.101950,560.574384
2022-12-27,401.844961,481.030786,440.555853,538.429419,618.913104,566.812166
2022-12-28,400.130233,480.167788,439.765470,536.132352,617.821390,565.812354
2022-12-29,398.625323,476.086081,436.027206,534.115017,612.551915,560.986470
2022-12-30,400.168475,478.158849,437.925567,536.183398,615.214550,563.424961
2023-01-03,401.850129,481.717310,441.184612,538.435544,619.789455,567.614745
2023-01-04,402.372093,480.037464,439.646112,539.134874,617.627250,565.634557
2023-01-05,410.189147,486.776136,445.817778,549.609499,626.288158,573.566378
2023-01-06,411.461499,488.713853,447.592451,551.313412,628.767931,575.837401
2023-01-09,414.792765,490.262526,449.010816,555.777889,630.771902,577.672675
2023-01-10,415.242377,490.127238,448.886911,556.380231,630.597648,577.513089
2023-01-11,414.473385,493.314581,451.806064,555.389940,634.680962,581.252665
2023-01-12,415.283721,493.658631,452.121165,556.476197,635.144122,581.676836
2023-01-13,421.124548,498.289677,456.362546,564.302559,641.118891,587.148641
2023-01-16,427.696124,501.013714,458.857376,573.109003,644.627816,590.362179
2023-01-17,427.621705,500.196957,458.109343,573.008953,643.568267,589.391825
2023-01-18,426.905426,499.021581,457.032866,572.049290,642.060584,588.011061
2023-01-19,429.561757,499.005778,457.018392,575.608212,642.038909,587.991210
2023-01-20,432.199483,503.606251,461.231772,579.142633,647.958451,593.412437
2023-01-30,434.248062,503.961278,461.556926,581.887883,648.434909,593.848786
2023-01-31,429.649612,501.639303,459.430327,575.725618,645.426657,591.093773
2023-02-01,433.687855,504.546431,462.092843,581.137508,649.163088,594.515665
2023-02-02,432.160207,503.956315,461.552381,579.090566,648.395360,593.812566
2023-02-03,428.075452,498.322227,456.392356,573.617421,641.165651,587.191464
2023-02-06,422.416537,494.282582,452.692616,566.034037,635.972766,582.435723
2023-02-07,423.176227,497.074861,455.249946,567.052914,639.561406,585.722266
2023-02-08,421.306460,494.973928,453.325790,564.546559,636.856155,583.244747
2023-02-09,426.962274,499.627177,457.587506,572.124838,642.839435,588.724347
2023-02-10,424.424806,497.041289,455.219200,568.725179,639.512793,585.677745
2023-02-13,428.275969,499.106364,457.110515,573.885923,642.180411,588.120800
2023-02-14,428.453747,498.926291,456.945593,574.123797,641.952075,587.911686
2023-02-15,426.221189,494.638890,453.018943,571.132505,636.450842,582.873554
2023-02-16,423.099742,491.236260,449.902618,566.948781,632.099608,578.888613
2023-02-17,417.003618,487.696299,446.660516,558.780411,627.547622,574.719819
2023-02-20,427.234109,497.851423,455.961167,572.489306,640.614552,586.686757
2023-02-21,428.356589,500.740946,458.607559,573.994140,644.320747,590.080960
2023-02-22,424.490956,497.560351,455.694586,568.813999,640.225353,586.330321
2023-02-23,424.149871,498.203824,456.283916,568.356627,641.045742,587.081649
2023-02-24,419.746770,493.860121,452.305702,562.455718,635.460029,581.966148
2023-02-27,417.967959,495.021128,453.369018,560.202550,636.949396,583.330139
2023-02-28,420.616021,496.531131,454.751967,563.751263,638.892241,585.109433
2023-03-01,426.557106,500.636860,458.512232,571.714429,644.181315,589.953266
2023-03-02,425.606202,500.372706,458.270304,570.439301,643.867669,589.666022
2023-03-03,426.930233,504.279983,461.848815,572.214679,648.923252,594.296019
2023-03-06,424.703876,502.933420,460.615554,569.230534,647.198012,592.716013
2023-03-07,418.485788,501.396125,459.207610,560.896775,645.270109,590.950403
2023-03-08,416.962274,497.679935,455.804108,558.853917,640.474933,586.558892
2023-03-09,415.488372,495.946058,454.216123,556.878439,638.253752,584.524693
2023-03-10,410.040310,487.888082,446.836163,549.575808,627.871268,575.016220
2023-03-13,414.334884,495.718321,454.007549,555.331748,637.999524,584.291866
2023-03-14,411.855297,492.120577,450.712526,552.008657,633.342107,580.026517
2023-03-15,412.082687,494.360134,452.763643,552.313912,636.243555,582.683717
2023-03-16,407.147287,487.174741,446.182843,545.699380,626.973238,574.193787
2023-03-17,409.180362,492.030529,449.623733,548.424212,633.324325,578.713515
2023-03-20,407.140052,487.342848,445.340072,545.689171,627.290508,573.199988
2023-03-21,411.615504,489.400813,447.220666,551.687068,629.939448,575.620513
2023-03-22,413.378811,490.881068,448.573342,554.051516,631.844779,577.361550
2023-03-23,417.477003,495.823509,453.089807,559.544058,638.206515,583.174720
2023-03-24,416.232558,491.073027,448.748756,557.875877,632.091862,577.587327
2023-03-27,414.726615,488.848665,446.716106,555.857521,629.228742,574.971090
2023-03-28,413.386047,492.340801,449.907264,554.061725,633.723696,579.078449
2023-03-29,414.071318,492.664947,450.203473,554.979531,634.140926,579.459702
2023-03-30,417.419121,496.715108,453.904561,559.484844,639.354150,584.223396
2023-03-31,418.700775,498.078078,455.150060,561.202030,641.108516,585.826485
2023-04-03,422.797933,498.353437,455.401687,566.694572,641.462949,586.150356
2023-04-04,424.094057,503.022220,459.668080,568.431154,647.472442,591.641657
2023-04-06,423.425323,500.235624,457.121654,567.535809,643.885634,588.364136
2023-04-07,426.178811,499.292086,456.259437,571.226430,642.671145,587.254371
2023-04-10,424.269767,499.795863,456.719794,568.668007,643.319588,587.846899
2023-04-11,423.788114,498.381433,455.427271,568.021766,641.498985,586.183284
2023-04-12,423.492506,500.892073,457.721525,567.625650,644.730591,589.136233
2023-04-13,420.566408,499.462394,456.415066,563.720636,642.890359,587.454682
2023-04-14,422.945736,501.093784,457.905851,566.909986,644.990227,589.373481
2023-04-17,428.876486,510.838195,466.810417,574.859879,657.532888,600.834603
2023-04-18,430.183979,516.243421,471.749781,576.634235,664.490305,607.192090
2023-04-19,426.311111,512.081587,467.946645,571.441843,659.133339,602.297049
2023-04-20,425.118346,509.963245,466.010877,569.863503,656.406684,599.805510
2023-04-21,416.803101,501.882893,458.626949,558.746720,646.005941,590.301611
2023-04-24,411.642377,500.079895,456.979347,551.828976,643.685185,588.180971
2023-04-25,409.578295,503.485154,460.091115,549.067391,648.068314,592.186148
2023-04-26,409.222739,501.730119,458.487342,548.728446,645.809295,590.121921
2023-04-27,412.239793,508.189510,464.390016,552.803953,654.123596,597.719290
2023-04-28,416.443411,512.725238,468.534821,558.449633,659.995527,603.084892
2023-05-04,416.563307,519.709623,474.917241,558.610938,668.986256,611.300360
2023-05-05,415.181395,517.637120,473.023361,556.756950,666.318316,608.862473
2023-05-08,419.913178,533.265221,487.304518,563.102980,686.433652,627.243288
2023-05-09,416.318346,528.891540,483.307793,558.288328,680.803631,622.098738
2023-05-10,413.113178,520.445316,475.589526,553.995365,669.932242,612.164775
2023-05-11,412.471318,518.089336,473.436601,553.135752,666.899552,609.393590
2023-05-12,407.003618,512.753943,468.561052,545.846393,660.032513,603.118688
2023-05-15,413.321964,523.002368,477.926192,554.339415,673.253071,615.199253
2023-05-16,411.184496,520.301800,475.458380,551.552307,669.818859,612.061169
2023-05-17,409.319897,515.548049,471.114342,549.056161,663.699565,606.469535
2023-05-18,408.896124,519.465076,474.693770,548.552848,668.740849,611.076115
2023-05-19,407.704393,517.368000,472.777436,547.085788,666.041951,608.609939
2023-05-22,410.266667,519.735588,474.940967,550.529346,669.089787,611.394964
2023-05-23,404.464083,510.027823,466.069889,542.751988,656.620806,600.001169
2023-05-24,398.872351,499.909829,456.823938,535.254362,643.598659,588.101906
2023-05-25,397.984496,498.082534,455.154132,534.107870,641.269648,585.973723
2023-05-26,398.031008,496.649595,453.844694,534.301845,639.421641,584.285067
2023-05-29,396.272868,497.916041,455.001989,532.029280,641.047641,585.770859
2023-05-30,396.666667,497.644075,454.753464,532.576492,640.695331,585.448929
2023-05-31,392.613953,489.552194,447.359000,527.418811,631.170769,576.745658
2023-06-01,393.474935,492.218413,449.795425,528.968566,634.589637,579.869721
2023-06-02,399.155556,496.707083,453.897228,536.673439,640.373968,585.155277
2023-06-05,397.338501,495.867248,453.129776,534.235485,639.272469,584.148759
2023-06-06,393.608269,494.015438,451.437568,529.246256,636.933567,582.011537
2023-06-07,391.663049,491.566696,449.199877,526.779716,634.027248,579.355826
2023-06-08,394.851680,497.410017,454.539578,531.108411,641.601348,586.276821
2023-06-09,396.558140,500.018047,456.922829,533.605578,645.279091,589.637436
2023-06-12,397.357106,499.267695,456.237147,534.731652,644.401682,588.835685
2023-06-13,399.473902,499.322752,456.287459,537.800533,644.535810,588.958247
2023-06-14,399.381912,500.054775,456.956391,538.384498,645.533070,589.869515
2023-06-15,405.736434,504.831402,461.321334,547.125604,652.090904,595.861875
2023-06-16,409.648579,506.737377,463.063038,552.516054,654.581285,598.137514
2023-06-19,406.295607,502.422930,459.120442,548.568162,649.293578,593.305759
2023-06-20,405.606202,500.070123,456.970417,547.782054,646.261539,590.535169
2023-06-21,399.382946,493.793383,451.234652,539.835224,640.038440,584.848680
2023-06-26,393.767442,486.461044,444.534268,532.438668,630.542410,576.171482
2023-06-27,397.460465,492.857293,450.379241,537.684148,638.890643,583.799857
2023-06-28,396.981912,494.209845,451.615221,537.510592,640.660382,585.416993
2023-06-29,395.022222,492.160499,449.742502,535.028739,637.993142,582.979746
2023-06-30,397.152455,494.094652,451.509955,538.631561,641.050662,585.773620
2023-07-03,402.364858,503.408523,460.021089,545.782075,653.116908,596.799407
2023-07-04,402.998450,502.680809,459.356095,546.641688,652.149160,595.915107
2023-07-05,399.877003,497.902108,454.989257,542.649896,649.715132,593.690963
2023-07-06,397.183463,493.961290,451.388088,539.151208,644.805545,589.204723
2023-07-07,395.421189,492.187185,449.766887,536.851079,642.774631,587.348933
2023-07-10,397.346770,491.855985,449.464233,539.469735,642.414290,587.019664
2023-07-11,399.947287,494.296782,451.694664,543.049076,645.556951,589.891336
2023-07-12,397.254780,489.461102,447.275759,540.055742,643.192480,587.730752
2023-07-13,402.937468,496.319287,453.542855,548.730488,653.089278,596.774160
2023-07-14,403.007752,498.990161,455.983533,549.035742,656.769323,600.136879
2023-07-17,399.707494,489.610092,447.411908,545.285908,649.234312,593.251603
2023-07-18,398.443411,487.568128,445.545935,543.910731,646.794260,591.021954
2023-07-19,398.022739,487.709564,445.675181,543.480924,646.994589,591.205009
2023-07-20,395.213437,482.464436,440.882116,539.694337,640.864222,585.603256
2023-07-21,395.029457,482.192087,440.633240,539.860747,640.443160,585.218502
2023-07-24,393.304393,480.548702,439.131494,537.509571,638.273762,583.236168
2023-07-25,404.663566,494.413795,451.801592,553.069392,656.627378,600.007174
2023-07-26,403.825323,492.193394,449.772562,552.004574,654.165946,597.757989
2023-07-27,403.343669,492.564649,450.111819,551.351186,654.613161,598.166640
2023-07-28,412.686305,501.927247,458.667480,564.370961,667.606819,610.039871
2023-07-31,414.948837,502.302441,459.010337,567.466386,668.072140,610.465068
2023-08-01,413.229974,501.344101,458.134594,565.117253,666.853780,609.351765
2023-08-02,410.325581,495.675441,452.954500,561.181611,659.190372,602.349164
2023-08-03,413.951421,499.902372,456.817124,566.141234,664.804224,607.478940
2023-08-04,415.563824,503.183223,459.815207,568.369899,669.187800,611.484526
2023-08-07,412.418605,498.511575,455.546196,564.067748,663.067559,605.892026
2023-08-08,411.341602,497.906147,454.992948,562.599667,662.276214,605.168918
2023-08-09,410.084755,496.291400,453.517372,561.023369,660.137121,603.214276
2023-08-10,410.927132,498.671239,455.692099,562.235199,663.431235,606.224342
2023-08-11,401.472868,488.843028,446.710955,549.498218,650.350973,594.271976
2023-08-14,398.543669,485.366770,443.534306,545.488050,645.706677,590.028152
2023-08-15,397.575194,487.492148,445.476504,544.162898,648.591851,592.664541
2023-08-16,394.659432,482.257191,440.692733,540.173148,641.709750,586.375876
2023-08-17,395.979328,483.367402,441.707259,541.979153,643.085499,587.632995
2023-08-18,391.111111,479.851148,438.494061,535.339098,638.513863,583.455566
2023-08-21,385.484238,473.330232,432.535165,527.639330,629.824317,575.515310
2023-08-22,388.447545,481.132467,439.664946,531.717900,640.263294,585.054145
2023-08-23,382.080620,477.444766,436.295079,523.003338,635.583924,580.778272
2023-08-24,384.850646,478.365126,437.136115,526.812386,636.649043,581.751547
2023-08-25,383.374677,476.466373,435.401010,525.171770,634.225289,579.536791
2023-08-28,387.867700,481.813483,440.287267,531.416729,641.936654,586.583214
2023-08-29,391.742636,484.727852,442.950455,536.737757,645.580523,589.912876
2023-08-30,391.577261,483.951098,442.240647,536.511113,644.480315,588.907538
2023-08-31,389.175194,482.626617,441.030320,533.281947,642.943959,587.503660
2023-09-01,391.885271,489.149819,446.991305,537.054241,651.929468,595.714359
2023-09-04,397.824289,497.290446,454.430313,545.194026,662.846181,605.689737
2023-09-05,394.865116,493.519814,450.984661,541.137916,657.924637,601.192572
2023-09-06,394.008269,492.847863,450.370624,539.963859,657.049512,600.392908
2023-09-07,388.472351,489.043344,446.894006,532.377413,652.106196,595.875848
2023-09-08,386.562274,486.747415,444.795957,529.759778,648.979180,593.018471
2023-09-11,389.409819,489.864127,447.644048,533.684189,653.104369,596.787950
2023-09-12,388.692506,488.333154,446.245025,532.702065,651.068822,594.927925
2023-09-13,386.217054,487.692361,445.659461,529.308532,650.355179,594.275820
2023-09-14,385.892506,490.885565,448.577451,528.863411,654.872375,598.403503
2023-09-15,383.336434,486.936020,444.116729,525.436187,650.407910,593.191112
