Date,Open,High,Low,Close,Net_Close,n_holdings
2009-05-25,2414.384546360091,2494.561186462226,2378.3440509356515,2476.596193444736,2404.1739310666817,48
2009-05-26,2488.7466809804537,2534.4036616502676,2435.994220993319,2460.4441662926156,2388.494232165507,48
2009-05-27,2473.52867977467,2504.7421127338266,2430.9599613631067,2462.7793176460855,2390.7610974800737,48
2009-06-01,2491.071366962905,2555.0548458256203,2465.420056200867,2527.3677345560454,2453.460777223911,48
2009-06-02,2540.1406763783734,2574.8271485350365,2497.9542785466474,2525.84377942663,2451.9813865973915,48
2009-06-03,2525.572117290699,2582.4852836270784,2490.7760407467144,2546.9421758327944,2472.4628097544132,48
2009-06-04,2536.8611546340117,2580.5657413118674,2477.9216313349416,2529.3863579027748,2455.4203706528656,48
2009-06-05,2538.835846779736,2573.4081199847906,2482.5026636378434,2508.2922334392615,2434.943094515525,48
2009-06-08,2508.645512418262,2545.5045306350667,2458.0286708694066,2484.7299265319048,2412.069812156293,48
2009-06-09,2484.537608565728,2535.421361631,2427.7061215029617,2509.2348171137323,2435.8581145353446,48
2009-06-10,2514.2698030097044,2565.3124768024018,2476.510681990373,2531.7024886984427,2457.6687716213496,48
2009-06-11,2530.5039331747325,2578.367327941425,2484.094833001314,2516.065783990892,2442.489325765305,48
2009-06-12,2509.063872867773,2544.735523429528,2446.2686355397063,2476.741892972779,2404.3153699528493,48
2009-06-15,2471.20419099586,2511.5713857542437,2436.6604544172333,2491.811336859552,2418.944143203873,48
2009-06-16,2473.8246089184972,2532.9020363185837,2449.896755944148,2502.6405722886966,2429.4567029748387,48
2009-06-17,2502.665419796,2568.3669510992604,2462.6587862419005,2544.9048297196387,2470.4850410625386,48
2009-06-18,2547.864250708816,2608.9901782671614,2523.702116471086,2570.121300209029,2494.964114859297,48
2009-06-19,2576.4377261172585,2629.791786286243,2533.249913724725,2577.541449962727,2502.1672796907983,48
2009-06-22,2596.073274478422,2622.464034886055,2530.8625812808423,2554.039199987816,2479.3522980395096,48
2009-06-23,2518.5501487710526,2578.328222164413,2484.7289045884177,2535.5153506786833,2461.3701353720944,48
2009-06-24,2531.8206128641414,2616.3218776961958,2506.1234701436433,2595.275851620201,2519.3830802564376,48
2009-06-25,2598.301368501767,2643.496159523089,2560.4617872969066,2584.1847895271612,2508.6163503298926,48
2009-06-26,2588.251959453648,2635.5681834662137,2558.847366383392,2594.085275445106,2518.2273196965657,48
2009-06-29,2598.730594960193,2668.8239196529166,2574.264974183034,2632.677323069071,2555.690833162993,48
2009-06-30,2645.9690431595263,2673.5616080352024,2582.4337508512604,2611.4509800088526,2535.0852048525194,48
2009-07-01,2604.9222128627925,2695.515565139085,2579.1880097988105,2666.159389148505,2588.1937945417967,47
2009-07-02,2676.3345732607936,2726.862823121949,2632.5453037148295,2687.4525857511876,2608.86432141927,47
2009-07-03,2667.998138812478,2754.359072805303,2642.204442070683,2722.8593613127737,2643.2357086537363,47
2009-07-06,2730.960416542564,2828.0159607240575,2677.3927105294683,2748.7087257485405,2668.3291688938866,47
2009-07-07,2740.695208543229,2779.236470851351,2690.1401954894013,2720.1104933047127,2640.5672248603687,47
2009-07-08,2697.8160194227985,2798.0857630200285,2673.51613176956,2767.688540482251,2686.7539633436404,47
2009-07-09,2768.245745307136,2845.4943048244254,2737.3611628410463,2813.8079755963095,2731.5247434612165,47
2009-07-10,2816.0674463723412,2862.4477226109134,2769.87187236306,2812.8867484667476,2730.6304554641074,47
2009-07-13,2803.5956387937517,2885.4158133750166,2768.5442591723086,2822.8434526668116,2740.2959991407456,47
2009-07-14,2837.5669716954626,2917.1129529912773,2813.0081971740856,2891.3054004795945,2806.7559374371876,47
2009-07-15,2902.055623730402,2958.8247163762544,2855.655591100463,2903.848461825699,2818.9322062951846,47
2009-07-16,2913.8358413031256,2966.9571822225826,2853.298902856507,2884.3837524484684,2800.036696811486,47
2009-07-17,2879.117296668511,2943.337117497627,2842.1435301180113,2903.3729557630168,2818.470605294993,47
2009-07-20,2911.3385411619174,2974.505793991583,2869.795408083417,2942.7063505907354,2856.653787000374,47
2009-07-21,2953.6669710553424,2997.5083942607425,2866.6803145001613,2891.3341967478755,2806.783891625964,47
2009-07-22,2893.683507660469,2990.5836878192827,2866.0245622227862,2946.1937845611974,2860.039239122239,47
2009-07-23,2949.7511630176805,3005.6815670778283,2902.7622351082223,2962.1169382498488,2875.496757428999,47
2009-07-24,2980.965562005003,3022.396818645314,2882.6570096041014,2938.0106389621183,2852.095390474041,47
2009-07-27,2956.42013867439,3024.3775921575457,2915.3276002406124,2988.2438955263633,2900.8596929566197,47
2009-07-28,2993.1438432635537,3068.977907299928,2930.5810352119315,3024.442013503332,2935.999281648653,47
2009-07-29,3014.8813521359198,3051.0014575781533,2746.3277601054906,2834.8162004525616,2751.9186319243727,47
2009-07-30,2856.6070511242997,2926.9435346484784,2757.730570330822,2871.358515309506,2787.392352263779,47
2009-07-31,2898.554810140057,2974.285527135426,2857.5705894437347,2949.610214238974,2863.355763305864,47
2009-08-03,2970.866849624105,3022.8546062943815,2916.4072256171094,2983.987557215276,2896.7278213029354,47
2009-08-04,2994.6765280860945,3085.192053585489,2923.6715596763397,3034.917920305539,2946.168845061863,47
2009-08-05,3034.5727848680685,3088.7025393128915,2946.1452847366486,2999.550373626589,2911.8355395531253,47
2009-08-06,2975.353506858612,3054.2290167348583,2887.4353897932524,2969.673053830977,2882.8319120853616,47
2009-08-07,2972.640456427582,3027.290382546483,2875.967238819891,2901.717742362529,2816.8637947384973,47
2009-08-10,2938.9643239884344,2987.7970860931573,2846.70073122198,2909.2535319188883,2824.1792177571383,47
2009-08-11,2925.210808501464,2977.7514160934575,2874.0102113057283,2937.7558004949556,2851.848004161728,47
2009-08-12,2929.689287652738,2948.0719609039875,2768.2978777819644,2793.8118027944033,2712.1133119574893,47
2009-08-13,2792.87503851657,2843.6373075185807,2714.9179870647467,2794.616218478592,2712.894204386698,47
2009-08-14,2802.4998768501728,2848.7814549840705,2690.4175009952714,2726.794256978894,2647.0555375006825,47
2009-08-17,2682.640269795078,2726.4521457517476,2545.717791555422,2567.2511021207297,2492.177849000071,47
2009-08-18,2548.3920848572902,2611.7253292362243,2483.7899476553885,2573.854467092269,2498.5881140097304,47
2009-08-19,2582.7252774071735,2626.568478833109,2419.600909609572,2447.8804556876125,2376.2979178878854,47
2009-08-20,2456.321028198126,2556.098013811577,2433.852336133408,2541.5037623023654,2467.183429906046,47
2009-08-21,2537.0441500192956,2622.3109591852626,2502.623182165433,2597.3055647880537,2521.35343921064,47
2009-08-24,2607.331967274477,2660.69393458522,2564.479027213252,2634.9881039463107,2557.9340406589004,47
2009-08-25,2625.328328547085,2649.976198393399,2488.528931393104,2568.4530196411406,2493.3446192541455,47
2009-08-26,2551.8706545679474,2691.554520694787,2526.5526012238242,2647.097177022077,2569.6890122183318,47
2009-08-27,2631.1473157076302,2703.8548624635832,2595.828984100039,2647.5709865348535,2570.148966280251,47
2009-08-28,2640.785358937895,2670.4918854458606,2536.8073504802724,2566.2829698477226,2491.2380274907155,47
2009-08-31,2535.5227270639452,2552.58505587362,2368.7230819395486,2381.6311969494986,2311.9859637500863,47
2009-09-01,2361.7058302827954,2443.398055180247,2315.5501955508553,2365.7853517190947,2296.6034931965537,47
2009-09-02,2356.0833192761283,2424.3902512410905,2319.536028266735,2380.9544248237967,2311.3289822420825,47
2009-09-03,2382.434192267249,2530.237805626387,2368.743159470871,2514.014055203291,2440.497594986656,47
2009-09-04,2514.3382203602405,2589.7768619105755,2484.1847054191444,2548.1628658178197,2473.6478035162872,47
2009-09-07,2565.8025845100638,2619.6305940245416,2529.157177086497,2562.911543011508,2487.9651901458224,47
2009-09-08,2551.608163017539,2635.3333339294395,2516.955682709931,2617.685464167803,2541.137376106062,47
2009-09-09,2630.708428918148,2692.2396519977374,2593.2103357601045,2655.5970192255136,2577.940296419515,47
2009-09-10,2654.701652381082,2699.2596367912192,2603.662974890609,2628.3035307764912,2551.4449421947556,47
2009-09-11,2625.586549281984,2699.929881151712,2611.5877595624033,2672.5563306875133,2594.403672489341,47
2009-09-14,2686.5947696511566,2774.362625602115,2668.8816142454934,2741.782941665464,2661.605913165399,47
2009-09-15,2753.2479574560584,2799.7241975461543,2704.800542917904,2743.693819792483,2663.460912131555,47
2009-09-16,2733.595987099387,2771.215559487334,2665.5594016075906,2720.233910303277,2640.68703281751,47
2009-09-17,2727.3437996987254,2805.337225975304,2715.7794563193734,2768.2494473685038,2687.298467820089,47
2009-09-18,2777.910426001006,2813.8391026760837,2651.718921382435,2683.2025960642577,2596.61025642488,46
2009-09-21,2641.3204326975724,2713.1721310991097,2556.0516282470235,2687.9577138361524,2601.2119169909215,46
2009-09-22,2680.088983558024,2745.595229040828,2599.1143307033535,2628.6768480789974,2543.84416389596,46
2009-09-23,2628.9647432511747,2674.8996759363786,2525.6257840493686,2560.97503242689,2478.327221880956,46
2009-09-24,2534.91368852784,2648.5465069239344,2467.181233764408,2587.338537084219,2503.8399232658376,46
2009-09-25,2558.9575660713394,2604.8859087376245,2511.715969678092,2550.213093981739,2467.9125928154203,46
2009-09-28,2557.4368246900362,2595.6311853539128,2436.7596380444916,2458.5285619586634,2379.1869048797294,46
2009-09-29,2461.2213511469336,2515.3013057592057,2407.2861780769595,2476.0421301393794,2396.135275021942,46
2009-09-30,2499.8450243910775,2558.455942852847,2482.4094871724205,2519.643543633741,2438.3295832863078,46
2009-10-09,2595.650404444854,2684.946731777987,2574.589688696288,2676.33843561338,2589.967616225202,46
2009-10-12,2696.001493129458,2747.536675870607,2648.760840765827,2684.9812035465416,2598.331464669619,46
2009-10-13,2675.797439132694,2747.841699006027,2653.7847581339443,2729.510642040644,2641.4238487021285,46
2009-10-14,2741.1734291146818,2840.5959240433835,2716.713825783451,2772.106447773992,2682.6450021886853,46
2009-10-15,2801.1146490658534,2851.129850831455,2757.5341686799725,2786.9989429398643,2697.056886609259,46
2009-10-16,2797.824579465675,2842.91590464031,2742.9695066176155,2806.8725261636264,2716.2891093666562,46
2009-10-19,2808.2206479421375,2927.2489982044203,2780.67441822963,2906.7442090932627,2812.937732397169,46
2009-10-20,2925.7686215884846,2971.1218900710774,2882.18606016355,2931.037978280518,2836.447492834705,46
2009-10-21,2925.284875655599,2995.5056841593128,2883.8173775760165,2917.120475109803,2822.9791354583695,46
2009-10-22,2914.2596083599533,2958.51059783697,2874.310394033846,2896.0397065995535,2802.5786857095045,46
2009-10-23,2905.0289501472425,3006.2026621636614,2898.698280805739,2958.9554693449086,2863.4640303625742,46
2009-10-26,2968.833928494356,2999.2337638591066,2907.775460614204,2952.806384036712,2857.5133883937883,46
2009-10-27,2916.8101899856074,2957.0008956283805,2837.080518664019,2862.553631434426,2770.1732734798334,46
2009-10-28,2854.501096681095,2917.2753465962733,2803.487364686229,2882.361281985023,2789.3416913439196,46
2009-10-29,2820.2558938615716,2871.2772933118285,2768.312125850578,2801.797084027506,2711.3774619473097,46
2009-10-30,2859.818640313992,2898.3437520201437,2803.588424154279,2826.4171199904267,2735.202959876031,46
2009-11-02,2756.6763609612494,2951.381544482823,2727.3337372262736,2938.543898200491,2843.711181635801,46
2009-11-03,2954.6558811396153,3015.401234707162,2920.091633481135,2970.3893146876076,2874.5288825398843,46
2009-11-04,2981.6531374483316,3025.940009585581,2925.7702293520024,2970.0719028094877,2874.2217141809065,46
2009-11-05,2980.4602337797724,3021.473389926511,2930.1785256197763,2976.9003246271227,2880.8297691048524,46
2009-11-06,3003.760909573434,3049.2027737117164,2965.1275609895115,3003.6679431154066,2906.7335427553016,46
2009-11-09,3007.133110397758,3041.4625922444156,2949.767791276673,3007.2544388507627,2910.2042950662562,46
2009-11-10,3030.650590037114,3087.249223215794,2988.284340718589,3031.897288263941,2934.0518702093523,46
2009-11-11,3031.7755410068366,3064.418187989007,2970.2739943425945,3014.118760651779,2916.8470914089794,46
2009-11-12,3030.0657146230083,3067.4780214669963,2987.5885603751685,3011.671456753463,2914.478766925291,46
2009-11-13,2993.6555429449863,3037.734020641284,2945.248781443929,3019.2243224882727,2921.787886505442,46
2009-11-16,3038.576970245483,3157.077898722998,3029.494491560757,3133.8225709588073,3032.687819213986,46
2009-11-17,3151.166834579296,3186.6550830700057,3098.3583708534707,3128.3833933663154,3027.4241748123677,46
2009-11-18,3128.7420252462857,3170.324615256415,3083.1565528276597,3113.082567883312,3012.6171377145315,46
2009-11-19,3119.2540268552934,3152.5139293617267,3072.8608908139495,3118.894056118598,3018.2410775463472,46
2009-11-20,3107.9603049515895,3149.3027041043874,3068.0184801179635,3114.0555853737474,3013.5587539752833,46
2009-11-23,3119.074081930347,3173.8584829644606,3089.727176483713,3147.263932835666,3045.6954013328177,46
2009-11-24,3158.9508541149053,3220.262843366898,3038.5092414419973,3054.552178863395,2955.9756419644223,46
2009-11-25,3046.4486862908398,3145.945908408192,2999.8327811918416,3128.9754349244404,3027.997109999711,46
2009-11-26,3139.487068602872,3198.587696613801,2994.7466797224433,3018.160237233395,2920.758141420006,46
2009-11-27,2970.5605038436306,3012.747321945042,2868.7212661078747,2896.4257491304206,2802.952269872151,46
2009-11-30,2929.3949958439157,3030.681528901673,2908.71033950795,3014.9620145703043,2917.6631318290442,46
2009-12-01,3008.2314383984335,3067.098495241121,2956.2880445994633,3042.7720690383126,2944.575699955389,46
2009-12-02,3061.124341416885,3136.9673496176015,3032.7170741299865,3095.55060206148,2995.650963660051,46
2009-12-03,3109.65785706908,3135.445564323945,3034.293399175723,3080.0986140040695,2980.6976423078436,46
2009-12-04,3066.518202442591,3161.5310867483995,3000.01097101928,3116.9933024450947,3016.40166501343,46
2009-12-07,3108.442755647122,3175.6139807039835,3067.9815324378487,3138.713070671334,3037.420492673387,46
2009-12-08,3144.8325377803517,3173.1628601481507,3076.414626080861,3105.8806092112773,3005.647600721095,46
2009-12-09,3063.569726547526,3116.4694183188963,3013.020492673988,3051.967990530817,2953.474850582233,46
2009-12-10,3068.80782031166,3122.557460052151,3023.5752264642792,3066.003566117886,2967.057469940781,46
2009-12-11,3074.9795434687803,3107.2975890116677,3035.892882734257,3055.1757655167494,2956.5791042233827,46
2009-12-14,3046.6798742242313,3100.473728414881,2959.3339082149464,3065.6316526664928,2966.69755888382,46
2009-12-15,3044.411018141466,3085.39967073021,2996.177330954121,3031.8021787982534,2933.9598301172427,46
2009-12-16,3019.5319713130143,3075.641074741312,2988.985689278118,3011.556035796987,2914.3670708350164,46
2009-12-17,3022.4934946537364,3046.1464214300177,2923.749529162295,2943.4693094931536,2848.4776400084916,46
2009-12-18,2908.7408741101567,2934.368419632358,2801.6562706131485,2829.674544307131,2738.355260564278,46
2009-12-21,2829.7190453522344,2880.885820572056,2783.784838632744,2849.3205805648217,2757.3672797534523,46
2009-12-22,2851.444552426205,2867.2529482008717,2728.181429304394,2752.911958339705,2664.0699574995447,46
2009-12-23,2748.2973051966064,2798.94333639563,2716.2429383754766,2774.3803580599497,2684.8455288203177,46
2009-12-24,2783.83812992574,2899.31801552112,2760.267787206491,2877.583724618717,2784.7183153542696,46
2009-12-25,2873.996430704029,2902.5133386032,2830.4450668613727,2863.2976746055324,2770.8933048826616,46
2009-12-28,2872.008233571366,2941.953628033693,2860.203173770368,2911.9179948340957,2817.9445496754815,46
2009-12-29,2911.511923846623,2943.4035609489015,2860.6955267978024,2918.724013946714,2824.5309248747194,46
2009-12-30,2918.8214358339415,2979.2736961977425,2881.9402040250957,2953.264955206407,2857.957160550343,46
2009-12-31,2952.6955537645454,2985.225563015805,2917.539671169003,2962.939925435706,2867.3199000486024,46
2010-01-04,2976.8701102265254,2994.9809333913067,2905.7449706969546,2916.466622860291,2822.346384334857,46
2010-01-05,2927.2533318983974,2974.3085792606585,2859.2533454132085,2920.3530539854364,2826.1073925178557,46
2010-01-06,2919.3232651010208,2967.8045688556267,2875.101463921271,2906.6105884422354,2812.808423953058,46
2010-01-07,2914.1143113384296,2952.8132918630254,2832.3000165326475,2863.4242145180497,2771.0157610979218,46
2010-01-08,2851.500367934429,2892.06692339697,2803.3519070249877,2870.7015424422693,2778.058235026321,46
2010-01-11,2952.7605787499574,2970.9386157576037,2828.156478455815,2850.0845789745363,2758.1066223992398,46
2010-01-12,2854.1314146049144,2899.216578837783,2788.2160404255455,2880.811792004145,2787.842206518406,46
2010-01-13,2803.8055213141465,2845.7651761969055,2739.305823724843,2766.4892079617366,2677.2090419929477,46
2010-01-14,2776.251179577562,2829.0632312356024,2735.8771076357193,2808.0002092773275,2717.3803998802105,46
2010-01-15,2812.865931683881,2860.8140452123944,2780.5870422112685,2826.6736889971908,2735.4512488853734,46
2010-01-18,2817.912849520783,2849.497837235922,2777.4090252902834,2826.846472348413,2735.618456170646,46
2010-01-19,2834.7059466230553,2877.519073706576,2806.0670312347647,2837.066733484408,2745.5088889422864,46
2010-01-20,2841.0381215455373,2857.279068842114,2729.488569286767,2746.7332379910986,2658.0906368726537,46
2010-01-21,2740.7830757201773,2782.558770085471,2684.9959148227604,2742.747584656276,2654.23360858007,46
2010-01-22,2700.091503725279,2738.530416354497,2626.8158714530305,2686.274331606371,2599.58286088843,46
2010-01-25,2670.54246999797,2717.1222662099262,2636.0172838414815,2661.6338530042594,2575.7375800455634,46
2010-01-26,2665.59444972961,2686.8540644816876,2542.1023649461195,2564.146247468414,2481.3960954405684,46
2010-01-27,2566.332498936056,2609.146170812676,2499.7811072011536,2536.9724318027256,2455.099233411878,46
2010-01-28,2532.2495199984774,2576.866385570731,2494.80041553261,2552.0549070492734,2469.6949668741613,46
2010-01-29,2535.771362252035,2600.888095052363,2514.0515154382742,2544.08748895433,2461.984673371576,46
2010-02-01,2530.2208872331803,2560.0469530406717,2439.0121681353903,2497.7436757451737,2417.1364681420323,46
2010-02-02,2514.246782451216,2574.84576645176,2484.051868332089,2499.943361271151,2419.2651653958437,46
2010-02-03,2517.578725219573,2602.7638573319996,2452.994476620694,2588.0898353216,2504.5669755993713,46
2010-02-04,2566.4180517395725,2614.07231686985,2538.0525983306784,2575.933499897691,2492.8029495476067,46
2010-02-05,2507.738139872941,2555.5406095796834,2469.6817519484866,2509.670195327663,2428.6780949713925,46
2010-02-08,2508.951491390318,2549.9915060809667,2475.625359160355,2510.21406058677,2429.204408605697,46
2010-02-09,2506.053356176813,2549.4321093244766,2483.774881210309,2516.0469427600724,2434.8490519501584,46
2010-02-10,2543.1428669818283,2575.1612446040817,2514.951579625247,2555.1652941169423,2472.70497550087,46
2010-02-11,2557.370628966844,2593.4301566316553,2536.3903469118363,2565.359336180073,2482.570035341815,46
2010-02-12,2577.9810227145167,2607.9552879260405,2555.6977459266473,2589.464347425518,2505.8971294356297,46
2010-02-22,2587.2363350904207,2618.0727966531667,2556.211368369602,2574.276272575157,2491.1992042809493,46
2010-02-23,2566.2003438016563,2592.100776673242,2498.534093911504,2551.0412629508455,2468.714035107696,46
2010-02-24,2533.8706462469004,2598.1867263142194,2514.7518670343225,2592.317526906421,2508.658231081253,46
2010-02-25,2600.7533153384184,2661.6237415099054,2585.9178018001267,2639.592219674982,2554.4072745162275,46
2010-02-26,2637.364913193724,2667.7392036157416,2608.9215230590285,2633.8119873200903,2548.813581874738,46
2010-03-01,2642.4861111330197,2688.33758333541,2618.9426000532912,2666.616000004033,2580.558943150088,46
2010-03-02,2662.9841293501117,2688.962923152335,2629.328290594242,2647.7826030121664,2562.333337724641,46
2010-03-03,2650.599067841367,2683.3217088825836,2615.2172858775903,2661.4175496965026,2575.528257280207,46
2010-03-04,2662.7712213618784,2693.458827596535,2576.7324256492184,2586.112868402702,2502.653809375638,46
2010-03-05,2590.010948477004,2631.363121134367,2569.4162847981593,2599.7424351670393,2515.8435226320344,46
2010-03-08,2609.065754462728,2657.967411340079,2591.331111811849,2635.7172960021785,2550.6574024169595,46
2010-03-09,2635.8067750651007,2705.1225656209003,2597.3433113260144,2668.7269004829755,2582.601720628745,46
2010-03-10,2668.0248546193507,2694.344834095422,2618.912413655507,2635.8691144122063,2550.8043213418186,46
2010-03-11,2636.6252978717766,2665.224490390445,2596.063247509528,2623.97143460776,2539.2906035729106,46
2010-03-12,2624.5252100376897,2640.697526300217,2576.5073999417696,2585.8227752207677,2502.3730780836236,46
2010-03-15,2585.1145111351484,2604.429283633552,2531.4938227111556,2555.820537249298,2473.339072620641,46
2010-03-16,2557.704499183509,2595.4899738247623,2537.948724614275,2580.4784890542396,2497.20126277097,46
2010-03-17,2592.3642994250677,2650.309203728504,2577.4921445578716,2639.2741599775804,2554.0994792443985,46
2010-03-18,2644.1744631251204,2682.1944173329384,2618.1791112269507,2641.613365095187,2556.3631935122544,46
2010-03-19,2647.239322642816,2685.7339557689543,2620.445074571916,2664.523443115297,2570.6044244371237,48
2010-03-22,2667.7670779780838,2693.769589003286,2641.0784877950655,2669.5665697073055,2575.4697910991845,48
2010-03-23,2671.7148779808476,2698.489261824678,2638.7213718887065,2658.0582423577307,2564.367108824376,48
2010-03-24,2662.2886780535314,2703.350320858626,2639.850639776778,2672.1800069706533,2577.9911100275312,48
2010-03-25,2666.7522935171587,2678.4382752524916,2612.5971893084647,2630.6375333324895,2537.9129238842443,48
2010-03-26,2628.2473177767215,2683.232398896485,2612.9810018491867,2662.1122870692006,2568.27825672555,48
2010-03-29,2682.9714997899137,2749.7862459975063,2664.5638396550444,2723.8135515940166,2627.804677478454,48
2010-03-30,2729.0420935299694,2768.029608246341,2705.9659426331864,2740.0583462674094,2643.4768762610897,48
2010-03-31,2740.988952216604,2755.777911589936,2691.400497588136,2712.4364939945426,2616.828637962701,48
2010-04-01,2716.093837995977,2774.6593094226096,2705.8429764644297,2754.735459172389,2657.6366508613055,48
2010-04-02,2764.296474056738,2815.995193803291,2734.1362043127474,2774.7216497896266,2676.918369009091,48
2010-04-06,2789.2741964418146,2827.1056348495267,2746.1026688302904,2775.5286169484634,2677.6968922209026,48
2010-04-07,2775.0495557748563,2803.1774633610557,2737.037628901307,2774.7594602860054,2676.954846762564,48
2010-04-08,2773.6945195467265,2804.5305788150627,2710.1116671984328,2740.0867153771605,2643.5042454175646,48
2010-04-09,2747.5786563853526,2793.0873423874223,2722.765768801955,2778.737155200722,2680.7923360416517,48
2010-04-12,2794.273590949822,2830.115573575109,2729.6942691810623,2771.796197023479,2674.0960324882503,48
2010-04-13,2771.0802587348326,2824.3800534814673,2708.2215109540107,2784.9285103468783,2686.7654585424475,48
2010-04-14,2787.9164398999555,2850.688577754575,2759.32727149988,2823.675900131173,2724.1470818388234,48
2010-04-15,2825.8257995403706,2866.731965578082,2788.439532811411,2820.752808081917,2721.327022824417,48
2010-04-16,2818.292719030551,2838.8510650155404,2770.761010703373,2798.7912884154885,2700.1396019489302,48
2010-04-19,2764.522947716535,2793.325698989116,2643.3754767740625,2664.810540775118,2570.8814024897983,48
2010-04-20,2660.3244931728195,2723.661640911764,2602.391835811896,2675.3991933469138,2581.096826647621,48
2010-04-21,2684.64317665191,2767.4657107935773,2656.363731728078,2748.742055488215,2651.85450243706,48
2010-04-22,2744.026134949651,2793.766616080019,2689.340417939001,2741.930741142605,2645.283273034557,48
2010-04-23,2740.5562187100163,2807.5512908564633,2686.591975706019,2731.4910757434677,2635.211584555326,48
2010-04-26,2734.5819434231753,2795.292394087869,2693.9593779278907,2733.862456185553,2637.499378671831,48
2010-04-27,2724.9692822838824,2749.984821180416,2624.985581138766,2696.6923345392206,2601.639428027443,48
2010-04-28,2667.1226958019597,2740.737729911599,2622.578162010217,2687.4968284838196,2592.768044811796,48
2010-04-29,2702.1327831221474,2734.4758569586734,2605.18786774015,2616.101731740825,2523.8894796616682,48
2010-04-30,2600.0673078840136,2644.521235469279,2500.0983236269985,2594.0947236784814,2502.6581737634765,48
2010-05-04,2545.6498298008464,2631.0810629109505,2521.199754773602,2588.03371888547,2496.810807031648,48
2010-05-05,2557.136412646536,2624.4467424663426,2499.1854885238718,2604.0321222367966,2512.2452992839535,48
2010-05-06,2593.333451913886,2614.3946114877654,2473.9232015186317,2486.7139519388875,2399.0623552892575,48
2010-05-07,2433.9007745610907,2489.9975508408816,2375.731591737723,2419.262743964563,2333.988664869892,48
2010-05-10,2423.027011515391,2475.1650051167167,2347.8023532808534,2418.863113016486,2333.603120097928,48
2010-05-11,2471.366101388375,2499.5827617243494,2355.2838747084033,2377.406566344014,2293.607832169989,48
2010-05-12,2365.089000559151,2415.229006454784,2295.4290235298668,2364.695706485695,2281.345004205528,48
2010-05-13,2369.563236256532,2467.1222042598883,2343.935561110233,2452.8466801946834,2366.3888358221225,48
2010-05-14,2437.965432373406,2481.720282423456,2403.2664436928076,2443.0535709222504,2356.9409136843915,48
2010-05-17,2405.353625320232,2438.6017452719902,2291.401525512906,2311.3369021046346,2229.866988885738,48
2010-05-18,2302.112462111385,2379.691539681585,2260.133861119749,2355.1939124180835,2272.1781290056106,48
2010-05-19,2332.3681361330946,2404.794847648809,2303.4144021120933,2361.0749401492058,2277.8518625000265,48
2010-05-20,2340.2268337259293,2412.4911951343315,2306.929007164744,2331.0900975375735,2248.9239244544174,48
2010-05-21,2266.3132057769853,2384.876946453807,2240.789254541199,2374.336378478796,2290.64586216722,48
2010-05-24,2391.1436698467273,2506.263157965448,2387.346381791488,2477.267868030773,2389.9492265793024,48
2010-05-25,2458.0353720557414,2490.9834073106517,2410.6013959993606,2436.4142663129255,2350.5356310256802,48
2010-05-26,2430.9410175269613,2469.7502206822746,2393.228902758277,2427.429852699932,2341.8678996742415,48
2010-05-27,2426.055341546693,2491.954600131002,2385.487226715877,2475.1686775888056,2387.9240283203794,48
2010-05-28,2500.210742920023,2527.8989534422008,2451.903351426142,2482.213397140969,2394.7204358717936,48
2010-05-31,2474.0451808389516,2508.2758927836917,2411.0247252360164,2419.6157355273904,2334.3292141998436,48
2010-06-01,2401.9003344812545,2443.3389025734973,2335.1198040860795,2388.1321927614454,2303.9554021246645,48
2010-06-02,2389.4952377728923,2438.4181229254955,2344.0395673553594,2414.0218726435323,2328.9325235773254,48
2010-06-03,2424.059204092815,2446.9239345146607,2385.8932542761295,2398.3850441176846,2313.8468613751147,48
2010-06-04,2385.342692871993,2422.9778101675975,2347.4703394932894,2397.9858968310946,2313.4617832165563,48
2010-06-07,2353.6510825048863,2396.23109367969,2312.513091601064,2352.2571949150733,2269.3449248069137,48
2010-06-08,2352.823595666675,2410.2774820640448,2329.500240288734,2374.519176289738,2290.822216728032,48
2010-06-09,2384.4598012057136,2451.10851053444,2354.498921511268,2436.9738014646537,2351.0754437041446,48
2010-06-10,2421.012334610178,2459.6616840057986,2394.4775123015656,2418.74630693165,2333.490431189426,48
2010-06-11,2433.324772149785,2466.3460622817747,2404.892729570309,2425.6617664372484,2340.1621348473686,48
2010-06-17,2443.142552167432,2466.0009901691797,2382.2257028711506,2392.6878030160015,2308.3504364061714,48
2010-06-18,2385.9710122974298,2414.68809060053,2302.817241868263,2326.434295792026,2244.432230227695,48
2010-06-21,2322.5672532928465,2399.976995851976,2293.299644104025,2388.0860141506528,2303.9108512157477,48
2010-06-22,2382.5445170735684,2416.229084455913,2363.4623056850237,2389.718221905252,2305.4855269749023,48
2010-06-23,2378.598979889205,2409.9129369154393,2339.265580507691,2374.510821681556,2290.814156602753,48
2010-06-24,2370.3827077546466,2396.1635417935486,2339.5079601242633,2364.580436633847,2281.233797380933,48
2010-06-25,2356.8035684557817,2380.9895403605096,2313.2241583258474,2343.2135198381156,2260.620020837286,48
2010-06-28,2340.7034701344837,2368.134501857336,2296.5262181161124,2315.2817197263967,2233.6727597294125,48
2010-06-29,2313.027914476821,2340.6755823131016,2196.24929579772,2212.1628828434345,2134.18865159778,48
2010-06-30,2193.6651919144806,2235.1762935694924,2136.902923508719,2193.0079306261623,2115.708872391172,48
