Date,Open,High,Low,Close,Volume
2022-06-23,5633.8885,5765.6002,5541.0750,5727.0872,
2022-06-24,5732.0745,5856.7117,5632.0864,5783.8603,
2022-06-27,5807.3540,5920.7348,5720.5400,5825.0206,
2022-06-28,5818.3683,5921.8045,5717.2492,5864.7071,
2022-06-29,5843.5043,5929.8741,5707.0759,5755.4747,
2022-06-30,5740.7546,5860.1797,5679.5415,5789.2965,
2022-07-01,5795.4455,5906.8874,5685.8546,5794.7763,
2022-07-04,5767.4537,5903.3850,5692.3324,5844.9674,
2022-07-05,5857.2146,5965.3410,5763.6827,5877.4337,
2022-07-06,5839.4461,5917.0586,5695.2667,5770.4761,
2022-07-07,5789.8488,5920.3792,5720.3465,5853.0263,
2022-07-08,5888.4418,5963.1936,5757.6238,5814.1332,
2022-07-11,5757.7530,5817.9927,5606.5763,5673.9034,
2022-07-12,5669.4130,5770.4365,5560.7641,5637.1926,
2022-07-13,5629.1673,5752.3158,5541.3236,5680.1802,
