Date,MA20,MA50,MA100,MA200
2021-10-11,5065.4832,5060.4335,5206.5992,5302.9010
2021-10-12,5067.5907,5056.1877,5205.4712,5302.6081
2021-10-13,5067.9204,5056.4939,5203.7091,5302.8689
2021-10-14,5063.8264,5059.8489,5200.9042,5302.7592
2021-10-15,5061.7581,5063.3968,5198.2635,5302.6921
2021-10-18,5056.8367,5063.9035,5195.1886,5302.2834
2021-10-19,5052.1442,5066.2094,5192.4632,5301.7936
2021-10-20,5047.9333,5065.7224,5190.1482,5301.3296
2021-10-21,5048.4946,5065.5893,5187.7961,5300.7156
2021-10-22,5053.2703,5065.1940,5184.0881,5300.6895
2021-10-25,5062.1499,5065.8317,5180.5628,5300.5469
2021-10-26,5067.6879,5066.6904,5176.6855,5300.3561
2021-10-27,5071.6357,5064.8837,5172.3141,5299.6127
2021-10-28,5072.2010,5061.1833,5167.4828,5298.5777
2021-10-29,5075.2677,5058.9803,5163.0083,5297.8843
2021-11-01,5075.9561,5057.2715,5158.8813,5296.7317
2021-11-02,5073.6832,5055.0776,5154.5874,5294.8121
2021-11-03,5073.0207,5052.5978,5149.8208,5292.5041
2021-11-04,5073.1426,5053.2457,5145.5945,5289.9213
2021-11-05,5068.6160,5052.1730,5141.5659,5286.9481
2021-11-08,5064.0677,5051.8844,5137.5528,5283.5089
2021-11-09,5062.1504,5053.4859,5133.1628,5280.1565
2021-11-10,5056.0047,5053.1822,5128.9921,5276.9526
2021-11-11,5055.2315,5053.3943,5126.2230,5273.3469
2021-11-12,5052.9711,5053.1919,5124.2373,5269.7830
2021-11-15,5053.3638,5054.8616,5121.9685,5266.7439
2021-11-16,5051.3276,5056.0250,5119.7034,5263.7735
2021-11-17,5050.0651,5057.5233,5117.5882,5260.5034
2021-11-18,5045.3933,5058.1850,5114.6472,5257.4032
2021-11-19,5041.7928,5058.6109,5111.9875,5254.3728
2021-11-22,5038.3240,5059.4995,5109.4700,5251.0004
2021-11-23,5035.7530,5060.9526,5106.0941,5247.6080
2021-11-24,5036.7090,5060.5997,5102.6305,5243.9425
2021-11-25,5038.3783,5058.6071,5099.5907,5240.7563
2021-11-26,5035.8646,5056.2919,5095.8294,5237.3048
2021-11-29,5033.8351,5053.8404,5091.9199,5234.5879
2021-11-30,5033.4310,5050.0887,5089.3453,5231.9009
2021-12-01,5034.6062,5047.0332,5086.8447,5228.9356
2021-12-02,5033.9561,5045.7722,5084.4990,5225.6026
2021-12-03,5036.9881,5046.4688,5082.0239,5222.5836
2021-12-06,5039.2848,5048.2243,5080.0018,5219.5793
2021-12-07,5043.1793,5049.5919,5078.4789,5216.6784
2021-12-08,5052.2098,5053.1921,5077.0651,5213.7398
2021-12-09,5061.5142,5057.8534,5076.4097,5210.5999
2021-12-10,5070.1318,5062.1054,5076.1207,5206.7105
2021-12-13,5080.5411,5066.3727,5075.4214,5203.1727
2021-12-14,5089.1395,5069.8016,5074.9556,5199.4045
2021-12-15,5095.3488,5073.3565,5073.8435,5196.3480
2021-12-16,5105.5354,5076.8366,5073.0760,5193.5318
2021-12-17,5108.8791,5077.3497,5071.1196,5191.0366
2021-12-20,5107.2264,5076.1968,5068.3151,5187.9920
2021-12-21,5107.2336,5076.8097,5066.4987,5185.8045
2021-12-22,5107.1194,5076.2793,5066.3866,5183.1982
2021-12-23,5109.8222,5077.0055,5068.4272,5181.1264
2021-12-24,5112.9855,5076.7828,5070.0898,5178.3829
2021-12-27,5116.4946,5077.7036,5070.8035,5176.5152
2021-12-28,5122.8992,5078.3907,5072.3001,5174.9295
2021-12-29,5124.9473,5077.8388,5071.7806,5173.9138
2021-12-30,5128.3245,5077.7042,5071.6467,5173.6580
2021-12-31,5130.3581,5077.3040,5071.2490,5173.3312
2022-01-04,5131.6579,5076.0275,5070.9296,5172.2436
2022-01-05,5128.8682,5074.0641,5070.3773,5170.8056
2022-01-06,5119.6848,5072.4118,5068.6478,5169.6825
2022-01-07,5106.4382,5071.5483,5066.3658,5168.3544
2022-01-10,5095.5302,5070.2104,5064.5953,5167.0272
2022-01-11,5080.7483,5068.2896,5062.7806,5165.2495
2022-01-12,5070.1995,5068.4081,5061.7428,5164.4148
2022-01-13,5057.7974,5067.2672,5059.9325,5162.9097
2022-01-14,5041.8801,5064.3316,5058.7886,5161.4497
2022-01-17,5032.1912,5062.7797,5057.4764,5160.6155
2022-01-18,5028.7251,5062.0597,5056.9721,5160.0315
2022-01-19,5021.8460,5060.6880,5057.0869,5158.7002
2022-01-20,5017.1463,5060.7359,5056.9591,5157.5458
2022-01-21,5008.3902,5058.2689,5055.8316,5155.9158
2022-01-24,5001.4341,5056.1681,5054.6800,5154.5637
2022-01-25,4988.9860,5051.9525,5053.4070,5152.3295
2022-01-26,4976.3943,5048.4174,5052.2212,5150.0078
2022-01-27,4962.7716,5042.9213,5050.2223,5147.3180
2022-01-28,4944.2837,5037.2604,5047.7227,5144.5275
2022-02-07,4928.4553,5031.9690,5045.2899,5142.0566
2022-02-08,4912.4863,5025.6924,5042.5960,5139.8521
2022-02-09,4901.3204,5020.2911,5040.6218,5138.3240
2022-02-10,4892.1023,5014.5691,5037.5844,5136.7747
2022-02-11,4880.6827,5008.4701,5033.5386,5134.8149
2022-02-14,4865.5736,5002.0941,5029.1930,5132.7618
2022-02-15,4855.3581,4996.8988,5025.3696,5130.8699
2022-02-16,4843.5964,4992.4742,5021.2814,5128.4459
2022-02-17,4836.5287,4988.0362,5017.5347,5126.0986
2022-02-18,4832.6274,4983.8001,5014.7861,5123.7859
2022-02-21,4825.7556,4978.2867,5012.3778,5121.4349
2022-02-22,4813.3938,4971.7034,5009.9638,5118.5341
2022-02-23,4805.2630,4965.5214,5007.5567,5116.1869
2022-02-24,4790.0594,4955.8758,5004.5340,5113.2866
2022-02-25,4779.4191,4945.4309,5001.6422,5110.4658
2022-02-28,4768.8202,4935.6434,4998.8744,5107.4554
2022-03-01,4765.7835,4926.0494,4996.2111,5104.8518
2022-03-02,4758.8734,4916.3109,4993.0562,5102.3581
2022-03-03,4755.3463,4906.9203,4990.1384,5100.0614
2022-03-04,4751.8661,4895.7927,4986.3146,5097.4981
2022-03-07,4737.3282,4883.3486,4980.3491,5094.0342
2022-03-08,4719.5824,4870.6348,4973.4158,5090.0075
2022-03-09,4697.5819,4856.4304,4966.6201,5086.0456
2022-03-10,4679.6481,4843.5806,4959.9299,5081.8195
2022-03-11,4664.4088,4830.3047,4953.6551,5077.2796
2022-03-14,4644.9292,4814.8715,4945.8272,5072.0453
2022-03-15,4613.0796,4795.5328,4936.6182,5065.9034
2022-03-16,4589.2083,4778.9978,4928.6943,5060.5787
2022-03-17,4568.9778,4765.6484,4921.7436,5055.9459
2022-03-18,4549.0636,4752.0957,4914.8999,5051.3480
2022-03-21,4529.6548,4738.0054,4907.6547,5045.8714
2022-03-22,4513.1767,4724.3109,4900.1692,5040.3660
2022-03-23,4495.2682,4712.0814,4893.0728,5034.8791
2022-03-24,4480.9008,4700.3622,4886.3870,5029.3505
2022-03-25,4460.2884,4686.9710,4879.2596,5023.3712
2022-03-28,4437.9018,4672.5920,4871.4012,5017.2048
2022-03-29,4412.8088,4658.8736,4863.5816,5011.2315
2022-03-30,4396.0388,4646.6466,4857.5273,5006.0574
2022-03-31,4379.0346,4635.4152,4851.3412,5000.5810
2022-04-01,4367.6512,4626.1011,4845.2163,4995.4054
2022-04-06,4363.0548,4615.6941,4839.2369,4990.4014
2022-04-07,4360.1457,4603.2031,4832.6314,4985.0921
2022-04-08,4360.3742,4591.8417,4826.2648,4979.7138
2022-04-11,4350.4119,4576.8868,4818.8114,4973.9018
2022-04-12,4343.8718,4564.4974,4811.3832,4968.8031
2022-04-13,4342.0620,4551.1227,4803.6454,4963.9413
2022-04-14,4352.7990,4541.0580,4796.5052,4959.2368
2022-04-15,4354.4873,4530.2350,4789.3262,4954.5148
2022-04-18,4350.8016,4520.8604,4781.8909,4949.7395
2022-04-19,4344.0315,4511.9948,4774.6276,4944.6374
2022-04-20,4334.3178,4500.3504,4766.1597,4939.0736
2022-04-21,4320.9085,4487.6798,4756.6861,4933.0780
2022-04-22,4307.3028,4474.4744,4747.3827,4926.7384
2022-04-25,4284.7499,4457.4212,4735.9951,4919.3128
2022-04-26,4264.5716,4440.5265,4724.4983,4912.0445
2022-04-27,4251.5003,4426.9627,4714.5284,4905.1789
2022-04-28,4240.4910,4412.9267,4704.9128,4898.4163
2022-04-29,4228.1984,4400.4874,4696.4808,4892.9131
2022-05-05,4217.2222,4387.6926,4687.8644,4887.3545
2022-05-06,4198.2382,4372.3454,4678.0728,4881.2859
2022-05-09,4178.2693,4356.6995,4667.4931,4874.7585
2022-05-10,4163.3220,4343.1744,4657.4389,4868.7203
2022-05-11,4150.1773,4329.8073,4647.6644,4863.0716
2022-05-12,4142.8734,4318.0124,4636.9441,4857.0046
2022-05-13,4132.9835,4305.9231,4625.6770,4851.0434
2022-05-16,4123.5158,4293.0009,4614.3222,4845.2214
2022-05-17,4113.9199,4280.3126,4603.1810,4839.3012
2022-05-18,4103.7473,4268.1846,4592.2478,4833.6017
2022-05-19,4095.1282,4256.7731,4581.8467,4827.8451
2022-05-20,4092.1669,4248.1151,4571.9539,4822.5149
2022-05-23,4091.2982,4241.9384,4562.6435,4816.8816
2022-05-24,4089.4026,4235.6079,4553.1213,4810.7182
2022-05-25,4087.8486,4230.5811,4543.5057,4805.0022
2022-05-26,4097.0543,4224.3837,4533.9821,4800.1843
2022-05-27,4108.2780,4218.0742,4524.1895,4796.3083
2022-05-30,4115.1762,4215.0615,4514.9665,4792.5282
2022-05-31,4123.9829,4217.2881,4506.4104,4788.6070
2022-06-01,4127.4424,4215.7811,4497.3895,4784.8448
2022-06-02,4131.5437,4212.7190,4489.1837,4780.4821
2022-06-06,4144.8393,4210.6557,4481.3757,4776.5112
2022-06-07,4160.4305,4209.0098,4473.5076,4772.3783
2022-06-08,4175.9313,4208.2762,4466.2935,4768.6116
2022-06-09,4186.2284,4206.1914,4459.1364,4764.7568
2022-06-10,4200.7116,4205.9367,4453.1495,4760.8986
2022-06-13,4211.0863,4206.2423,4446.6066,4756.4862
2022-06-14,4224.8212,4207.7687,4440.1804,4752.3879
2022-06-15,4238.8951,4210.7471,4434.8103,4748.7955
2022-06-16,4252.2362,4210.6636,4428.6551,4745.1990
2022-06-17,4268.2279,4212.4504,4423.9328,4741.9327
2022-06-20,4281.2941,4213.5723,4419.8367,4739.3127
2022-06-21,4295.3297,4214.8484,4415.2712,4736.3738
2022-06-22,4311.4264,4216.1201,4409.6616,4733.3168
2022-06-23,4330.0672,4218.4583,4405.1500,4731.1184
2022-06-24,4350.8284,4224.5503,4400.7186,4728.8388
2022-06-27,4373.7204,4230.0136,4397.2555,4726.5436
2022-06-28,4397.5705,4237.2649,4394.1938,4724.4369
2022-06-29,4414.6165,4242.0151,4391.5365,4722.4718
2022-06-30,4435.3829,4248.1393,4389.1872,4720.7042
2022-07-01,4454.8739,4254.3479,4387.6041,4718.9132
2022-07-04,4471.9251,4261.8131,4386.9040,4717.3133
2022-07-05,4487.9669,4270.4695,4385.4099,4715.3499
2022-07-06,4498.5178,4279.3199,4383.4998,4713.0479
2022-07-07,4512.3576,4288.2133,4381.3439,4710.9828
2022-07-08,4522.1659,4300.9032,4379.1622,4708.3733
2022-07-11,4530.7070,4312.6964,4376.6115,4705.0750
2022-07-12,4535.4258,4321.3389,4374.1508,4701.6719
2022-07-13,4537.6605,4329.6149,4371.2708,4698.3202
2022-07-14,4541.3819,4335.9370,4368.2122,4694.7468
2022-07-15,4538.2548,4340.8635,4364.2780,4690.9064
2022-07-18,4536.2992,4348.7967,4360.5711,4687.6786
2022-07-19,4533.3933,4356.8980,4356.7988,4684.5883
2022-07-20,4534.0744,4364.4211,4353.7977,4681.8808
2022-07-21,4528.5023,4369.7883,4349.7978,4678.6773
2022-07-22,4520.4124,4375.5659,4346.7891,4675.6616
2022-07-25,4508.4424,4380.1972,4343.0602,4672.3512
2022-07-26,4495.8047,4386.1805,4339.5907,4669.2326
2022-07-27,4485.6589,4390.7107,4335.5116,4665.8613
2022-07-28,4472.2563,4395.5429,4331.8638,4662.4600
2022-07-29,4456.9271,4399.0675,4327.9203,4659.0294
2022-08-01,4441.0434,4401.3637,4324.7394,4655.5270
2022-08-02,4421.2749,4402.4602,4322.1993,4651.2742
2022-08-03,4402.8258,4404.6892,4320.1485,4646.7822
2022-08-04,4385.1550,4407.1359,4318.8585,4642.7393
2022-08-05,4371.1049,4410.5234,4317.4535,4638.6917
2022-08-08,4360.4305,4413.5574,4315.8158,4634.7355
2022-08-09,4352.2997,4416.1883,4315.6249,4630.7260
2022-08-10,4341.3581,4416.5650,4316.9265,4626.7724
2022-08-11,4334.7158,4418.8463,4317.3137,4623.0040
2022-08-12,4331.7504,4420.9461,4316.8326,4619.2881
2022-08-15,4326.2253,4421.3511,4316.0034,4615.4517
2022-08-16,4321.4966,4421.3244,4315.1671,4611.4109
2022-08-17,4318.0424,4421.2655,4314.7709,4607.4700
2022-08-18,4315.1504,4421.3571,4313.7743,4603.4235
2022-08-19,4310.6460,4419.5396,4312.7382,4599.5626
2022-08-22,4309.0315,4419.3753,4312.8088,4596.0342
2022-08-23,4304.6439,4418.1096,4312.9391,4592.1702
2022-08-24,4297.2734,4414.0620,4312.4045,4587.9931
2022-08-25,4291.6181,4411.2957,4310.9796,4584.2535
2022-08-26,4288.3855,4407.1305,4309.7905,4580.5658
2022-08-29,4283.2610,4402.1505,4307.8614,4576.5389
2022-08-30,4281.6470,4396.9871,4305.9177,4572.5773
2022-08-31,4282.2599,4393.0226,4304.5714,4568.6014
2022-09-01,4279.2729,4386.8182,4302.6382,4564.4515
2022-09-02,4272.3840,4379.1456,4301.8480,4560.3297
2022-09-05,4265.5292,4370.2809,4300.1473,4555.7652
2022-09-06,4260.1540,4361.2217,4299.2433,4551.4443
2022-09-07,4257.3240,4353.6480,4297.8315,4547.1684
2022-09-08,4249.2693,4344.4008,4296.2701,4542.7981
2022-09-09,4244.2377,4336.6917,4295.5198,4538.7053
2022-09-13,4240.3840,4328.7347,4295.2739,4534.9507
2022-09-14,4234.5711,4319.9661,4295.2178,4530.6887
2022-09-15,4224.7602,4311.7625,4295.5412,4526.1136
2022-09-16,4211.9736,4301.2035,4294.7084,4521.0456
2022-09-19,4200.4455,4290.8515,4295.8773,4515.9362
2022-09-20,4187.6000,4282.1325,4297.4145,4510.9564
2022-09-21,4174.3003,4273.6593,4297.4991,4506.0137
2022-09-22,4163.2884,4264.3132,4296.9640,4500.9384
2022-09-23,4149.8403,4254.6791,4295.3080,4495.8944
2022-09-26,4135.8419,4246.1654,4293.5144,4490.6894
2022-09-27,4125.6496,4237.8906,4293.3437,4485.7082
2022-09-28,4112.8806,4228.7820,4292.8400,4480.1666
2022-09-29,4099.8729,4219.3420,4291.8816,4474.6602
2022-09-30,4087.5292,4210.4289,4290.1086,4468.8865
2022-10-10,4071.8873,4199.7356,4287.6507,4462.2974
2022-10-11,4057.0171,4189.7108,4284.9540,4455.3155
2022-10-12,4043.1685,4180.1672,4283.1739,4448.7480
2022-10-13,4027.5452,4170.4025,4280.5566,4441.8688
2022-10-14,4017.4568,4162.4810,4279.0120,4435.6299
2022-10-17,4004.6724,4155.7898,4277.4286,4429.6377
2022-10-18,3990.5721,4148.5461,4274.9549,4423.4544
2022-10-19,3975.6455,4141.7143,4272.0872,4417.3654
2022-10-20,3961.5788,4135.2637,4269.9764,4411.5489
2022-10-21,3951.7705,4127.8497,4267.4928,4405.4993
2022-10-24,3936.5442,4117.0272,4263.7753,4398.8787
2022-10-25,3920.7618,4106.2650,4259.9112,4392.0503
2022-10-26,3908.0057,4095.9417,4256.0650,4385.5158
2022-10-27,3895.6956,4086.0482,4251.3066,4378.8585
2022-10-28,3879.4326,4072.5658,4245.7060,4371.5478
2022-10-31,3862.4827,4058.4583,4239.7022,4364.4429
2022-11-01,3849.1426,4047.0576,4234.2043,4357.7900
2022-11-02,3841.3442,4036.7210,4229.0227,4351.2652
2022-11-03,3832.0811,4024.9575,4223.1115,4344.7025
2022-11-04,3830.1318,4016.4215,4218.8893,4339.0129
2022-11-07,3832.9411,4008.6536,4214.0966,4333.6230
2022-11-08,3834.0594,3999.7220,4209.5486,4328.0776
2022-11-09,3830.4398,3990.4856,4204.2976,4322.2390
2022-11-10,3826.9783,3982.2844,4198.1732,4316.4918
2022-11-11,3824.1860,3975.5082,4193.4020,4311.0285
2022-11-14,3821.4786,3969.0270,4188.0788,4306.0058
2022-11-15,3822.9101,3964.4058,4183.2781,4301.5574
2022-11-16,3825.9003,3959.4156,4178.2013,4296.7363
2022-11-17,3829.1938,3954.0372,4173.5299,4291.5958
2022-11-18,3832.2264,3949.0311,4167.9247,4286.5373
2022-11-21,3839.2424,3943.7705,4161.4581,4281.0883
2022-11-22,3846.5871,3938.6882,4154.4845,4275.8700
2022-11-23,3852.6145,3932.9259,4147.0738,4270.6338
2022-11-24,3859.1090,3926.7622,4140.2051,4265.8708
2022-11-25,3871.2253,3921.3482,4132.8745,4261.0309
2022-11-28,3882.8295,3913.8950,4125.2933,4256.4487
2022-11-29,3893.9018,3908.4647,4118.5997,4252.7518
2022-11-30,3902.9576,3904.0757,4112.0209,4248.7154
2022-12-01,3915.7158,3901.3397,4106.5511,4245.0255
2022-12-02,3921.0791,3900.0637,4100.6336,4240.9887
2022-12-05,3929.9463,3900.4540,4095.6527,4237.4074
2022-12-06,3941.2574,3901.1849,4091.6587,4234.1351
2022-12-07,3953.8760,3902.3159,4087.9876,4231.0692
2022-12-08,3968.0098,3904.1730,4084.2431,4227.7570
2022-12-09,3978.8522,3907.1130,4080.8960,4224.5541
2022-12-12,3987.0910,3909.5266,4077.8460,4221.0620
2022-12-13,3991.2103,3910.6301,4074.2604,4217.4157
2022-12-14,3997.4377,3913.2384,4071.0102,4213.9045
2022-12-15,4004.3282,3915.8193,4067.5807,4210.6892
2022-12-16,4012.2176,3918.9065,4064.6677,4207.2328
2022-12-19,4018.6305,3922.4678,4061.1017,4203.9454
2022-12-20,4021.7028,3924.5625,4057.1366,4200.0984
2022-12-21,4024.6491,3925.5181,4052.8427,4196.2167
2022-12-22,4028.7432,3927.2413,4048.8219,4192.1668
2022-12-23,4031.4532,3926.9468,4044.7139,4188.2888
2022-12-26,4037.1509,3926.8864,4041.3381,4184.6292
2022-12-27,4039.1886,3927.9113,4038.2287,4181.4841
2022-12-28,4040.1302,3929.8696,4035.7919,4178.9956
2022-12-29,4038.1628,3931.9733,4033.6185,4176.8835
2022-12-30,4038.1979,3934.6346,4031.2422,4175.0503
2023-01-03,4035.1499,3939.8962,4028.4617,4172.9576
2023-01-04,4031.2610,3945.3846,4025.8248,4170.8203
2023-01-05,4031.7850,3951.8276,4023.8847,4169.7548
2023-01-06,4032.9070,3959.0576,4022.5529,4169.7397
2023-01-09,4033.6760,3968.8103,4020.6881,4169.0009
2023-01-10,4036.9850,3979.3275,4018.8929,4167.8627
2023-01-11,4040.3106,3987.0973,4017.0774,4166.5404
2023-01-12,4043.5654,3994.1269,4015.4240,4165.2956
2023-01-13,4049.8904,4002.9430,4013.9503,4164.3606
2023-01-16,4059.3855,4010.6080,4013.5147,4163.6445
2023-01-17,4071.9964,4018.0899,4013.3718,4163.0550
2023-01-18,4087.5669,4025.9655,4012.8437,4162.8263
2023-01-19,4104.3871,4035.0971,4012.7913,4162.8652
2023-01-20,4122.2424,4045.3470,4013.8157,4163.1101
2023-01-30,4141.5256,4053.8826,4014.6954,4162.8375
2023-01-31,4157.7204,4061.3832,4015.2051,4162.4978
2023-02-01,4173.6419,4068.2040,4016.3049,4162.0832
2023-02-02,4189.6568,4075.3722,4017.3939,4161.6558
2023-02-03,4204.3819,4082.0486,4018.0429,4161.3071
2023-02-06,4215.5059,4087.9465,4018.4888,4160.5635
2023-02-07,4226.1690,4094.6669,4019.2187,4160.5333
2023-02-08,4235.6362,4101.0042,4019.8462,4159.9967
2023-02-09,4244.0227,4108.3909,4020.6584,4159.9509
2023-02-10,4250.5044,4115.6157,4021.1889,4159.5102
2023-02-13,4257.2460,4123.2186,4022.2834,4159.2767
2023-02-14,4263.8517,4131.7364,4022.8157,4159.1678
2023-02-15,4269.7256,4137.4268,4022.9457,4159.1098
2023-02-16,4273.6336,4142.3973,4023.2365,4159.2271
2023-02-17,4271.5731,4145.2860,4023.3129,4159.4270
2023-02-20,4271.3421,4150.7132,4025.3884,4160.0484
2023-02-21,4271.7096,4154.7952,4027.6246,4161.7510
2023-02-22,4270.5023,4157.6635,4029.4242,4163.4193
2023-02-23,4267.7964,4160.6652,4031.4905,4164.4948
2023-02-24,4261.5700,4162.7711,4033.4720,4165.2180
2023-02-27,4253.4300,4163.7137,4035.4133,4165.3607
2023-02-28,4248.9132,4166.1120,4037.8193,4165.6669
2023-03-01,4245.3478,4169.8590,4040.2445,4166.7941
2023-03-02,4242.0708,4173.2254,4043.2319,4168.0360
2023-03-03,4241.4982,4176.9166,4046.3680,4169.1248
2023-03-06,4242.6419,4180.1162,4049.5113,4169.8100
2023-03-07,4240.2966,4183.3333,4052.9006,4170.2757
2023-03-08,4238.1245,4187.5729,4056.0677,4170.5109
2023-03-09,4232.3876,4191.4863,4058.5022,4170.8380
2023-03-10,4225.1953,4194.1966,4060.7190,4170.6378
2023-03-13,4218.2248,4197.9272,4062.4370,4170.7245
2023-03-14,4209.9256,4200.8463,4063.8664,4170.6475
2023-03-15,4202.8563,4202.8939,4065.4026,4170.1788
2023-03-16,4194.8801,4204.2973,4067.0834,4169.5853
2023-03-17,4190.9685,4206.4083,4069.1908,4169.5836
2023-03-20,4180.9214,4207.8026,4071.2186,4169.3557
2023-03-21,4172.5509,4209.7557,4074.8259,4169.3006
2023-03-22,4166.9948,4211.9570,4078.6708,4169.2910
2023-03-23,4163.6584,4213.4146,4082.6211,4169.3430
2023-03-24,4161.9013,4214.3688,4086.7132,4169.0099
2023-03-27,4160.2806,4214.3556,4091.5829,4168.6445
2023-03-28,4156.6656,4213.9843,4096.6559,4168.1791
2023-03-29,4150.4227,4213.9039,4100.5006,4167.3525
2023-03-30,4146.3292,4214.3310,4104.2289,4166.6258
2023-03-31,4142.2145,4213.8462,4108.3946,4165.7531
2023-04-03,4141.2615,4212.8666,4111.7373,4165.3133
2023-04-04,4144.0656,4212.1610,4115.1255,4164.6111
2023-04-06,4147.2972,4211.4650,4118.7152,4164.1319
2023-04-07,4152.6424,4210.7884,4122.9427,4163.6202
2023-04-10,4159.7571,4209.2025,4127.2747,4162.7240
2023-04-11,4164.4837,4207.1105,4130.4965,4161.9493
2023-04-12,4170.3023,4205.8791,4133.6311,4160.8549
2023-04-13,4174.5442,4203.2548,4135.7294,4159.5038
2023-04-14,4182.4434,4201.4119,4138.3920,4158.2967
2023-04-17,4192.2915,4201.5721,4141.8103,4157.6701
2023-04-18,4203.8134,4203.1256,4145.5360,4156.7303
2023-04-19,4211.1612,4203.7526,4149.2097,4155.3339
2023-04-20,4217.0310,4204.5149,4152.7596,4153.6221
2023-04-21,4216.6941,4202.4831,4155.4370,4151.2554
2023-04-24,4214.3990,4199.9266,4157.7712,4148.9881
2023-04-25,4211.8248,4196.1871,4159.7028,4146.2887
2023-04-26,4209.7432,4192.3409,4162.0387,4143.6660
2023-04-27,4208.8274,4189.5446,4163.4857,4141.0427
2023-04-28,4208.3395,4188.2133,4165.3053,4138.6631
2023-05-04,4207.2708,4188.1253,4166.7056,4136.6284
2023-05-05,4203.4625,4185.7147,4168.2140,4134.4238
2023-05-08,4201.3721,4184.0260,4169.4106,4132.5317
2023-05-09,4197.8186,4182.3915,4170.0275,4130.8431
2023-05-10,4191.2858,4180.1842,4170.4247,4129.2061
2023-05-11,4185.3866,4178.7291,4170.7501,4127.4966
2023-05-12,4176.9943,4176.5362,4170.1250,4125.5105
2023-05-15,4171.9090,4175.0774,4170.5947,4124.2204
2023-05-16,4167.2181,4172.0029,4170.9310,4122.5957
2023-05-17,4160.4052,4168.7456,4170.9855,4120.9979
2023-05-18,4150.4150,4165.1388,4171.0277,4119.3042
2023-05-19,4139.1752,4161.7389,4170.9275,4117.7976
2023-05-22,4131.1530,4160.0951,4171.7142,4116.4080
2023-05-23,4120.8258,4157.5955,4172.5842,4114.8604
2023-05-24,4111.8605,4154.2722,4172.8793,4112.8610
2023-05-25,4105.0315,4151.8611,4173.0288,4110.9254
2023-05-26,4099.2579,4148.6003,4173.2638,4108.9888
2023-05-29,4092.7829,4145.4838,4173.1651,4107.2516
2023-05-30,4084.9964,4142.4006,4172.6472,4105.4380
2023-05-31,4073.0817,4139.4940,4171.8956,4103.8438
2023-06-01,4061.5375,4136.3529,4171.3806,4102.4995
2023-06-02,4053.5245,4134.7560,4171.2793,4101.2607
2023-06-05,4042.2372,4131.9006,4170.8281,4099.6449
2023-06-06,4030.8822,4127.9465,4169.9517,4097.8883
2023-06-07,4020.1571,4122.7837,4168.0991,4095.9919
2023-06-08,4011.3473,4118.5075,4166.4381,4094.4955
2023-06-09,4006.1245,4114.8738,4164.6147,4092.6514
2023-06-12,3998.1421,4111.6680,4162.8261,4090.8595
2023-06-13,3992.2868,4108.7485,4161.3262,4089.2018
2023-06-14,3987.3178,4105.1411,4159.7360,4087.5800
2023-06-15,3985.7380,4102.5482,4158.1972,4086.0737
2023-06-16,3986.7101,4099.9183,4156.3925,4084.9536
2023-06-19,3984.7245,4096.3587,4154.2598,4083.8158
2023-06-20,3985.2956,4092.7948,4152.1299,4082.4868
2023-06-21,3985.5509,4087.4357,4149.1120,4080.9517
2023-06-26,3983.4424,4081.3352,4145.2688,4079.5423
2023-06-27,3983.1571,4076.0697,4141.5901,4078.1427
2023-06-28,3983.5116,4070.7675,4138.3233,4076.7642
2023-06-29,3982.6894,4065.6587,4134.4567,4075.3808
2023-06-30,3984.9587,4060.5001,4130.9560,4074.1749
2023-07-03,3989.4036,4055.1977,4128.3849,4073.2139
2023-07-04,3991.3251,4049.7606,4126.4431,4072.4659
2023-07-05,3992.5943,4044.4738,4124.1132,4071.6659
2023-07-06,3994.3819,4038.8868,4121.7009,4070.7735
2023-07-07,3996.2610,4034.6104,4118.5468,4069.6026
2023-07-10,3997.5085,4031.7513,4115.8390,4068.5140
2023-07-11,3999.2031,4029.8251,4113.0061,4067.6448
2023-07-12,3999.1519,4027.4315,4109.8862,4066.3510
2023-07-13,4000.8837,4025.5711,4107.5578,4065.2518
2023-07-14,4002.6966,4022.8839,4105.5486,4064.3926
2023-07-17,3999.6822,4019.5128,4103.8190,4063.5659
2023-07-18,3994.0796,4016.1652,4100.9399,4063.1642
2023-07-19,3989.9432,4011.7871,4097.9066,4062.7656
2023-07-20,3984.7468,4007.5661,4094.9788,4062.2015
2023-07-21,3982.5700,4003.9494,4092.0668,4061.7787
2023-07-24,3982.3385,4000.1160,4089.4225,4061.4473
2023-07-25,3985.9401,3999.6480,4088.0921,4061.7527
2023-07-26,3989.3618,3997.7486,4086.4130,4062.1162
2023-07-27,3993.5225,3996.1805,4084.0917,4062.1681
2023-07-28,4001.2894,3996.8537,4082.7997,4063.0158
2023-07-31,4007.5814,3998.0643,4081.6016,4063.9848
2023-08-01,4012.6972,3999.1694,4080.4542,4064.9827
2023-08-02,4017.9214,3999.1812,4079.6381,4066.2694
2023-08-03,4026.3054,4001.0787,4079.3371,4067.7024
2023-08-04,4036.3767,4004.4170,4079.3446,4068.9234
2023-08-07,4043.9127,4007.3038,4079.5824,4070.1507
2023-08-08,4049.6098,4009.9659,4079.2831,4070.8601
2023-08-09,4056.0248,4012.7283,4079.1060,4071.4862
2023-08-10,4060.0196,4015.5804,4078.9905,4072.1965
2023-08-11,4059.2522,4017.3521,4078.4230,4072.7532
2023-08-14,4058.6703,4018.3659,4077.3594,4073.2751
